crop,region,N,P,K,ph,rainfall,temperature,humidity,fertilizer_amount,yield
Bajra,Punjab,56,120,119,8.70007696255901,35.18161216794056,13.582167579342006,87.24427769663406,165.88182921823443,6.193193863338806
Sugarcane,TN,5,68,102,5.319555731860193,131.476398245966,25.8778238838349,36.06549230600169,63.490999439895745,4.124808000449435
Rice,Bihar,46,119,176,6.280681744605139,35.14928967555731,21.01872220603371,26.732096863150367,179.32640726645005,7.3926122218417625
Groundnut,TN,62,69,30,6.655684994655159,202.3193706165819,26.46089486799323,38.473291382465035,124.24412836837895,6.264687092209317
Bajra,Bihar,66,25,199,6.234871732283859,137.41334871993723,21.621362265597856,43.76131367722931,189.1885897590243,7.599178343688325
Bajra,WB,40,20,164,8.816921276936302,62.6113819244708,28.59221484189172,30.99132837226683,162.44160615959098,5.856252768986019
Rice,Punjab,104,39,68,5.451651204581248,257.179688683294,34.4133030569382,79.20900071358966,55.826226011199225,6.438512325058924
Rice,TN,6,27,47,6.596219859387435,185.13175935393903,32.92766266120829,21.648646424724262,104.51075973927412,5.505261843623906
Soybean,Punjab,56,144,116,4.628614285979133,155.8548866997425,13.603128600525999,32.28516925789823,149.17696486433726,6.72144187096184
Barley,MP,15,56,66,7.149282026857197,241.76541053753516,24.96390038764911,79.29982470378363,139.56940473271482,6.436352980278843
Wheat,WB,58,23,143,5.640847597601933,180.7196939916597,39.47638560954338,29.50115100222348,97.74239193519252,5.849706380861433
Groundnut,TN,136,102,122,8.027768566146706,38.272192110528515,33.46327966024769,83.83380531319361,178.934764928067,7.264876550443921
Rice,Punjab,33,140,141,4.651867181602305,92.20607514492404,30.360167914592267,57.30103622502223,46.52561580046333,4.2317019206315365
Maize,Maharashtra,45,119,52,8.398942407874268,180.5891618649424,25.049206380716964,41.27939553278056,137.28190399652135,6.527848078726628
Cotton,Gujarat,42,91,138,6.1504503264526225,49.54123399938051,33.167125956922845,28.012536623329428,112.2745756057087,5.994683866061897
Maize,Bihar,46,143,58,6.036592433684346,90.01742933078143,26.71161122414153,75.67982525105246,57.90537411639217,5.209623958918591
Soybean,UP,133,127,66,7.817087239508039,189.80287687406113,32.89713513271991,34.10862286522347,47.05062207239329,7.191632012079023
Soybean,Gujarat,111,47,131,5.511019748230948,279.1672620339082,33.12582861658009,66.67840947610877,146.87223570939898,8.113743629682359
Rice,Haryana,122,102,125,8.287250443888487,225.0382574736249,16.79336441467112,43.1532683355744,35.39857487706553,6.430979025830182
Soybean,Punjab,60,73,186,5.38682918682601,162.1185441115582,15.41126616308712,51.3739462142884,64.80252676652734,6.301918589605422
Sugarcane,Haryana,131,110,102,7.657739015198828,79.33518522708434,24.678056335792505,73.45195035573147,46.29297001641018,4.961649416304635
Jowar,MP,132,38,60,4.2793002581175426,73.92626180373267,31.13494065919719,40.88890004317928,30.139716471475364,4.309257163662469
Bajra,Maharashtra,69,86,86,7.5048868095227945,237.31503026585372,31.91262700241797,34.88856060651929,145.61323725480713,9.019537095915513
Bajra,Bihar,59,144,91,5.313152045092925,279.4288309482391,26.044924200899125,24.339383591024408,56.765575250341286,6.973968810443054
Rice,MP,87,107,162,7.635072512949574,53.7382592277095,28.918880720022294,84.30339559534168,61.04630175326865,5.707201916156269
Soybean,AP,91,83,135,8.134271351526294,209.08242046704237,33.761647859847486,78.9188542115303,67.65372463789538,6.440458002994327
Cotton,WB,76,115,132,4.852274088310487,223.80170095294764,35.83664479178775,61.82590367468506,40.55838660278032,7.638170514041182
Sugarcane,MP,105,16,65,4.835138212680226,162.87422745823864,25.010789603785497,24.11470568993216,90.33795851023982,6.476147172846084
Wheat,Gujarat,81,83,147,7.725279855107891,112.72723427450467,14.977243098111881,47.14336322878938,74.02334265260234,5.534801387861415
Soybean,Bihar,6,135,7,4.849554227395412,218.34869619364608,30.636606711388772,46.5526254477187,33.44535964553341,4.111491716288134
Sugarcane,Gujarat,30,84,147,4.0977770799277184,148.0682971884231,15.499685779727841,55.52384126090047,176.66404090950036,7.449191620387333
Barley,Bihar,84,65,199,4.308194021112829,148.3717947913802,16.615876805208828,43.46338919588141,191.90833380543543,8.666682440432226
Wheat,UP,47,75,161,4.130457112022916,48.497258085558414,33.50956518618239,26.302212898978183,75.78631090761644,3.0973827048723805
Bajra,TN,41,77,35,8.537258390788647,196.3350466625762,24.309967358560204,52.27441223280339,168.4637337952017,8.400275612209285
Barley,Bihar,89,21,203,8.32560936421179,45.52567860098231,21.708790565644172,24.252397038355504,142.5196272252522,6.8578186565069235
Rice,Gujarat,29,101,75,6.777027831601192,98.15400290333739,21.126462894668563,44.87852828782206,110.1439683783019,6.265229514297872
Groundnut,Haryana,116,6,59,6.561658277803788,70.42289435429538,32.802186958337344,77.18509245701362,51.7289214082502,4.338332651176064
Rice,MP,125,11,96,5.219387587896486,284.6346107416771,22.200432250873092,84.34717827435244,50.742776075936774,6.7430959094607275
Cotton,MP,50,18,128,6.496780379626015,42.46168638720438,23.59732857066942,47.85252320034811,137.8323470988262,5.274675641928906
Sugarcane,Bihar,50,8,175,8.6562875969856,149.499649457766,18.272483025507746,41.09811382554173,138.74687950857762,6.893060496378153
Groundnut,AP,119,14,114,6.851042285887538,191.61833523349472,27.421421626966367,55.19022479706336,46.75934938010527,6.52164005631478
Wheat,Bihar,108,49,108,4.2841329017259655,150.49157297411813,32.198940070816334,40.073738988591884,149.30907105802348,7.289302827455483
Wheat,Punjab,49,48,29,4.185023303818823,205.31209811544235,19.54187127103078,28.70693395220551,99.06594839278911,5.800235690688937
Barley,Haryana,82,15,187,8.35691665448271,28.82858301770039,36.009938286466436,88.91789439721568,146.8860333535884,5.867144654598037
Cotton,UP,85,133,124,5.084860268720221,279.66092625263315,10.405236480466431,37.513320340261615,119.8564549526841,8.422963330909363
Bajra,UP,131,57,54,4.023890523081083,119.33518775503819,10.728435513708613,45.8924847950515,26.392333513875126,4.648099743173045
Soybean,Gujarat,11,100,42,7.7188265579198045,141.1963147472362,18.06703992348037,42.95590617312899,84.00015432690785,4.809220101477528
Soybean,Maharashtra,137,37,64,8.096443926021621,170.5928810884438,35.8452520156915,20.78854760912263,25.195314595807904,6.64695111956922
Groundnut,TN,117,139,89,5.431509886405932,200.40670840458873,20.835043376673855,63.1142538891989,151.69905033007842,8.597749068997345
Cotton,Gujarat,60,87,184,8.158231506865075,55.15739151320949,12.255838677190518,54.94231667093903,53.431240647797935,5.286329462074216
Cotton,Punjab,56,29,88,8.022313478715223,122.76312668127036,28.866783635384465,84.84933507179275,189.5374345370953,6.873232800718592
Wheat,Maharashtra,8,78,202,6.43395614391865,186.9234932374246,19.516235714063882,66.1052537476074,198.92820925375278,8.176816073636541
Bajra,TN,28,136,80,8.692657487047883,167.81727867340643,14.069235761738137,46.39133169981574,178.7203050117195,7.835191779732373
Sugarcane,MP,6,125,177,8.223302186769,34.46225080322458,27.683285401803655,44.01756775917835,77.31009242468805,4.38991240892307
Bajra,Gujarat,104,144,104,4.147719283771436,230.02042721368525,12.9140896488567,26.535124937330195,36.01699946984981,6.123650229085531
Maize,UP,78,88,116,8.49887134556446,128.35403138744914,23.491677829109932,48.713601382123315,150.88365765599784,7.173165804384871
Cotton,Maharashtra,105,66,23,6.705917526752314,25.445988914850737,38.92078032929999,85.62748740859729,39.51854800568876,4.1370747172562865
Rice,Maharashtra,82,66,137,6.343414146875396,243.05605674662525,26.28211290197534,52.332635966458234,50.904071196753435,6.397931947709769
Jowar,Haryana,88,80,174,8.786544406381669,21.61176812779631,24.07721939306795,69.68132127829807,34.32377018443663,3.5632910916631477
Cotton,Bihar,75,14,126,5.423994627517141,76.59875874755632,10.99230215058948,53.95881919739036,84.03086169794769,4.614736518075629
Groundnut,Punjab,9,37,97,6.194399093901497,222.87098688584848,29.110218846103706,51.95558987748625,57.4836584828023,5.5328097215625665
Rice,TN,49,41,105,4.918155245983309,186.06902462842592,19.968404275490187,33.83229295963504,131.62955756464282,6.812243151119391
Groundnut,TN,125,124,34,8.359575978013925,176.2478005339457,31.382743711892985,20.839012688577814,86.48814217193896,6.801571943265367
Barley,UP,42,113,69,4.338408533140297,161.8930029510428,38.77162488361587,38.93096488113554,90.77634994876604,5.492502608094296
Jowar,Bihar,53,134,80,4.077818819158752,288.28299846436346,19.418715788076803,75.00081053704565,115.33448532159157,7.71913643669642
Jowar,UP,42,128,9,4.758900076998271,36.696174113325554,32.28931899950873,27.42810152783564,77.31052185942121,4.476410383298523
Wheat,WB,36,42,42,7.166766604563065,149.41695704772837,30.8044165265957,89.60572866929789,79.07707459500803,5.193442174965951
Cotton,Punjab,127,25,143,4.587342946294402,291.2381246857281,32.03340069001409,69.87829528364774,82.50639079241081,7.71299413170986
Wheat,Bihar,128,47,88,8.603266655394643,93.49138586654134,33.77952822529809,28.578478372531237,149.7171628630665,6.488122428094756
Soybean,Maharashtra,92,122,33,7.392313119246507,29.211932034724907,15.165190122590975,57.59588650333115,89.93857229077344,4.274578714775532
Groundnut,WB,15,98,18,7.41442872384138,153.1276929969959,29.28465081588714,86.08110060576286,38.36449078003827,3.4883910557782243
Maize,UP,36,72,78,8.863071147775678,235.86971374084735,26.996636553856145,28.220711004749354,142.76345702344986,7.456247636731367
Maize,WB,134,68,95,4.287122046024092,76.30703876434228,16.876693926641202,20.29124771084578,189.75423479642564,6.199735781643202
Soybean,MP,39,129,112,7.264411705393911,89.5179996854774,19.261993607069883,29.945806448802326,32.302909971317234,4.499755089047399
Barley,Gujarat,63,41,14,8.495584975336545,65.12605883685781,16.711239211352638,44.46830461624733,181.43162937144913,6.302986723991767
Maize,Maharashtra,113,83,43,7.083971782470686,120.58690297679588,26.27959550732716,39.30863123860454,83.9549996158396,5.170614620462199
Groundnut,Bihar,21,108,64,6.301035848342718,267.70147052256846,12.246647315977176,34.35157374696967,119.08700593618285,6.74831472972513
Maize,MP,42,77,100,4.11516297010718,76.85585054504719,13.464442749031356,89.70040504215449,47.54241942086362,4.632478343180192
Soybean,Maharashtra,61,38,155,4.856058904506424,93.48744457504465,33.132607229029176,65.12807070843765,71.02885029780316,5.618225400527873
Rice,UP,28,111,101,8.60415147034021,267.74529040820073,18.255578902614737,32.648886800790876,64.68982190054555,7.150882905403928
Wheat,UP,15,8,154,8.893045446316359,280.09055884601844,39.29255490551543,25.264114417762443,28.746437760180907,5.879850594599848
Sugarcane,Bihar,138,85,121,6.461441619441954,34.961920438201126,35.60588841975384,45.14122093769811,132.67846353374208,7.720486471528613
Groundnut,Bihar,20,104,91,8.49252418129362,171.42220318860907,36.58015444231586,52.512714196673514,161.11400297862005,7.5491650813232685
Wheat,TN,136,98,155,6.3917931875745575,103.01098995253507,13.736283524327654,68.42721958602311,26.78445359553875,5.080352327967555
Jowar,MP,26,67,26,4.795877650731009,67.29284633529132,25.68920087570975,64.64830857211581,29.907971203906953,3.7228977361283198
Bajra,Bihar,126,82,194,4.427243144833684,165.08321891167705,10.07083169228845,47.177704067894226,63.13773748872096,5.668987113418485
Maize,TN,85,32,23,8.164121078936276,238.10386308410818,22.963805927831984,66.98579615649308,50.58677834164547,5.222767425553223
Maize,MP,106,25,26,8.68962967356121,68.0491503911126,35.68866313722686,48.33930222179335,66.67641923213905,4.486420961611219
Barley,UP,50,112,131,6.048745466386375,110.433528629227,14.621543594742533,52.37755765228402,82.85263650241461,5.435822031122149
Wheat,WB,79,91,133,4.634418112219832,179.27673423680235,18.575010190998782,30.378231773677165,195.27512555062742,8.822154080453707
Bajra,WB,130,142,166,8.234326891584047,269.7967616685667,27.19233213967983,27.1280614290714,79.73989358183063,8.294728421927397
Maize,AP,135,30,128,5.715227301016604,269.42879902980116,23.08270028108955,52.01049688509953,63.57738361707306,7.066406610682825
Jowar,MP,89,38,30,6.436189854989561,204.64584330602526,19.018815773067587,80.24693304350947,27.250059042301004,5.2123307945877375
Barley,MP,47,6,8,8.966006716895627,226.16364441797938,18.264477934744598,68.64367738963492,127.36634421163875,6.387261477857799
Wheat,TN,53,47,180,7.390085267535792,50.594978526440386,20.997313343936653,78.38686953609674,182.1930714869253,6.010679915744813
Barley,Gujarat,102,56,49,7.6085037638925765,209.70835413896845,31.10195696297407,40.9866924589231,120.01293774333539,7.515405435836283
Wheat,WB,35,114,16,5.406563413166634,113.88199446803551,39.62683664549002,71.8682792457079,170.16490449415764,6.8609978993482965
Cotton,UP,5,137,96,5.284983624259182,219.75060686144724,36.06571195237382,45.81098376261299,35.33855522010929,5.958361895713978
Cotton,TN,11,127,41,5.468682793965385,55.84452560304379,38.3619005164571,46.887067805290926,37.53740951329088,4.641919009669994
Soybean,Bihar,102,53,135,6.99029738578286,183.28674677615987,27.298435864775847,47.600089759334345,133.12512337893327,7.300408568532512
Groundnut,MP,64,129,160,8.68727507941032,120.5425135086096,27.831056924872975,21.51677732031474,37.34429960930568,5.933299482104562
Barley,Punjab,88,120,134,7.426613185503391,139.73889376102892,12.633504336937419,56.91903383376919,107.63216683720253,7.255779665157158
Soybean,TN,90,80,188,5.436745130545251,50.437885911315874,29.589216244216203,42.06818384937985,52.04615635951099,5.1578716753216565
Barley,Maharashtra,86,57,197,7.209264680677588,213.1774524015381,28.696130279207825,40.8611747328531,43.0154529228589,6.186249905282926
Maize,Haryana,20,102,50,4.694701385966552,228.72352267149728,10.744421348687872,50.80124636745638,114.74389715306498,6.223469255857176
Sugarcane,WB,87,32,115,6.134727622287404,57.62284024764707,28.273469691438493,25.846770254404348,44.37343836807682,3.316116086798778
Barley,UP,12,86,176,8.443278641993233,161.01660375252945,17.08845937510406,33.580702414861406,64.0998874054377,6.090266919017005
Maize,Maharashtra,119,28,150,5.244641311879668,240.37629373310602,33.1794663582333,22.086991453029825,58.14299519476575,5.92193182865281
Bajra,AP,128,92,41,6.79056179498494,82.51068042179153,33.22081019301061,47.769571158690404,195.21982656058708,7.95880758061383
Cotton,UP,50,80,58,4.384893854810517,45.72484553965392,31.027631030827926,23.472671475080006,21.59577695895535,3.482945967556753
Soybean,Bihar,41,40,29,4.437851395037637,275.2030435463095,24.184629718975366,65.49259974066985,33.69688100747407,5.403350078218914
Sugarcane,Maharashtra,61,71,131,4.344643656657113,233.65726642479078,36.92809552247382,29.047066435508484,175.31830639790283,8.053596157103105
Jowar,Punjab,94,37,109,5.04943838601558,105.09659622905106,32.342580435701564,61.23422956926693,113.2875878979822,7.055503289520491
Cotton,Gujarat,99,88,87,6.278409079945707,225.3214063527133,23.434800146200416,87.99917666094805,55.71130726410593,6.592257070920391
Soybean,WB,60,16,194,8.57429528913885,28.071898856807287,37.26617889006188,65.59881980479454,65.91959285096763,4.284764480475172
Sugarcane,MP,92,88,157,5.741465455466443,246.21569940409628,24.72935220713085,33.6809060172461,175.31618005342344,8.373708633149313
Jowar,Gujarat,20,85,184,7.157840782885856,128.88487685199348,12.041044571992218,48.34839630563905,186.25482484793284,7.9355459448370915
Rice,WB,17,47,195,6.779830312617129,94.14890074766974,22.050398845368658,22.560351648336464,64.97962211046003,4.281253312118895
Maize,WB,54,111,147,4.72662728433721,78.8813152438537,31.587239467855095,72.64533964341264,58.37568867134232,3.7919295560086814
Rice,Bihar,67,17,50,6.374919754192163,135.56831834251656,13.983811420430143,52.79385306683969,85.82091081280265,4.822018936788737
Maize,AP,46,87,60,4.699789937428724,202.6193624830141,25.829153562879554,49.960456360088486,179.55347395186888,7.7564438657050365
Wheat,AP,53,94,118,5.545707409410552,242.42995765049912,34.888902115271236,30.032750287929108,21.810795567941373,5.099573263280382
Groundnut,Bihar,17,120,30,4.503899881966804,25.404585061942985,11.17813467954938,30.036838800252774,93.70999038606764,4.3445820808055045
Sugarcane,Bihar,127,137,114,5.082761719919465,283.372350585592,19.46321489883322,89.81220582373325,77.78391597624814,8.654151484921979
Rice,WB,48,110,196,5.859439566834688,254.37897668662376,38.279106965538446,26.16626070509025,128.06348666430048,8.74504148385721
Groundnut,Maharashtra,93,93,152,7.122604078685399,288.6116663512626,39.99183276674664,88.9109064371626,104.43383738351983,8.647893388212172
Sugarcane,MP,56,137,199,4.68892333962782,91.97027906624908,28.418287388356223,88.00161601325892,49.246568790015715,5.476926433194451
Soybean,Haryana,5,27,157,6.973817014755465,64.78145847276858,24.916985696794367,53.31373089445796,161.67618256282114,6.4114204235039285
Wheat,AP,77,39,25,5.2128231724670435,264.93610488248515,23.753772463065484,20.408101699772754,134.1750389500113,7.715830174932582
Soybean,UP,19,100,166,4.331189122046165,25.19009624029685,30.52465125575478,66.53965228428744,49.14770905384678,3.7889095573699385
Maize,Haryana,49,58,106,8.589162907453165,136.3451908871017,31.09190223552337,53.22666032537871,56.6977571958792,4.939164441104687
Groundnut,Gujarat,8,129,109,4.252882614511943,140.33097378604788,14.480068773278724,55.34520872177096,166.42766037627138,6.907180046452608
Sugarcane,WB,119,74,29,8.210249838474395,83.3321632328992,13.116517961935715,72.85783664859727,42.592645664111075,3.8353073457463465
Barley,Gujarat,47,124,197,7.596547110122369,84.87718332371082,12.928982350700021,23.663861886106833,147.37728856766512,6.879684915533625
Groundnut,Maharashtra,79,41,161,5.453667104769343,206.82248569688267,12.930235459378245,85.29885178231451,51.13253695449818,6.6793727088308
Bajra,AP,55,123,36,7.58922126824158,109.43312638318095,29.375643056777044,73.77959194412581,123.47012714042467,6.921527399540219
Jowar,Maharashtra,120,26,115,5.313995640863462,49.01079542270366,37.80642056573972,29.529202398152194,104.64565049197748,5.3271596635920195
Rice,WB,39,140,133,7.969718957266905,114.61490487024057,38.3582808354891,24.482411102216034,159.62347500263996,7.808065041326718
Sugarcane,Haryana,96,75,167,4.502598826203195,160.06720389153506,27.265492195107726,73.1292415395578,89.15506016494707,5.793928863553717
Cotton,Gujarat,85,45,188,4.161021634532645,31.489291073402388,33.104238963926235,60.91697126265875,183.8771069207506,7.396977861280192
Cotton,Haryana,42,32,20,4.691226491206171,297.40901855744323,15.744899272060703,41.78458128659597,161.1656779566678,8.623212280609033
Jowar,Maharashtra,121,35,36,7.594660421045654,218.19043631827617,35.864455570647735,35.32345223716523,160.17915238104607,7.7228636025502615
Maize,TN,69,25,137,8.837968645207901,51.74001099989711,14.453350149544521,36.897380302821176,70.14800540672903,4.350444620673437
Groundnut,UP,99,78,14,7.264584082729316,32.11892933300652,12.63686125332138,56.11433965564695,103.4560133905163,4.641588543341316
Groundnut,Gujarat,130,55,111,8.383997365522447,297.52654281138564,19.53404963286523,65.82912007294044,56.8558024905922,7.303481331193009
Cotton,AP,131,40,76,4.1336510968576246,195.24698094612185,28.282483251465823,28.76917931613796,167.2996119637527,9.06917852642594
Groundnut,Bihar,88,23,83,6.052712785684452,187.96888143530143,10.275391729133707,62.322469052675814,135.61844231685762,6.443072726237572
Jowar,Maharashtra,26,10,24,6.8782475431813195,82.12070123751135,36.53109981404937,54.35622835966689,21.210778495819703,3.0377976260984587
Groundnut,Maharashtra,104,19,93,6.026339443428796,264.92242482202323,15.176508025400956,89.82401578416525,123.1022883192377,7.460496692985963
Maize,Gujarat,99,114,144,7.572393613676438,39.644887403602546,24.28266760295672,83.99282563254367,28.425355770444284,4.729311795411016
Rice,UP,59,113,94,5.10791797825458,234.4914488738388,19.991377619685984,49.283871245059,86.46650660715098,6.265999443144049
Bajra,Bihar,35,128,200,5.313055978854627,57.356112317622774,23.33145627558107,40.556577316933705,181.09363554294,7.046770791578545
Rice,Punjab,117,53,195,6.53569238438102,244.81751656045677,25.857116742676165,63.400509285764926,38.2937236665226,6.81831638375748
Bajra,Haryana,60,22,158,7.321951440901541,80.08713889537546,19.69097204544775,66.37459690535978,36.55075635495975,3.9402355774586844
Barley,Gujarat,6,88,192,4.65221999682382,292.91067143295703,33.65718612726884,45.92352289960632,167.87734751430904,8.218939619655764
Rice,UP,49,116,78,5.50126712897394,76.84530022490752,26.338023442978187,56.16541407849057,68.47022895948864,5.5682134708422035
Jowar,MP,115,142,65,5.4045542927668295,188.19883428494188,37.694201229885714,62.024338013592384,26.43402468937351,6.6060972274279255
Wheat,TN,127,24,147,6.421354883673413,262.9892340055152,13.576405073133632,57.29752550646529,131.40408190378267,8.982347496089583
Barley,Punjab,4,117,9,8.821393806432182,141.26518231557634,19.723173028663773,50.844119663961564,67.46820966910883,4.289791585319826
Bajra,UP,69,65,164,5.955153997527933,152.05420797854046,27.738834505662822,77.03989234214701,94.57588482159744,5.603839843820163
Bajra,UP,31,105,100,8.293891178301461,285.0326008267007,31.321765214066957,32.39859044938171,53.61226846609369,6.615513301670744
Barley,Maharashtra,78,63,154,6.003379135139406,40.22729940667242,31.16498684810363,69.61836597553122,173.93839097017192,5.9896433553760815
Bajra,Bihar,114,72,26,5.617919290911928,163.4175856949789,26.4469018110939,80.22956362190354,128.58637553356147,7.055334197275578
Sugarcane,UP,76,8,16,4.458102733796387,132.22704407288543,24.671468169353485,74.14754014885438,146.41076181994538,6.186061270233069
Wheat,MP,73,87,68,7.550380621008741,158.8458691768885,21.13907802958433,67.582049802882,97.13475330542995,6.156867643781515
Jowar,WB,56,62,79,5.443159837623128,102.35542772099997,37.59379333056506,39.721647470909105,57.87376100142609,4.87843229522281
Sugarcane,UP,10,62,92,7.5046570069640826,40.04267879275953,31.18736836417005,26.563096891922505,133.89538101091864,5.842289991857807
Bajra,TN,103,58,113,5.827501000404181,90.10334088835573,27.843032573599917,65.11333256894882,43.57813423530136,4.762014567274984
Rice,AP,129,32,20,4.078764152104066,25.9320334216017,37.42159284002531,54.527592926898016,98.64209212369057,4.647880262352156
Sugarcane,Haryana,117,109,197,4.790090400160658,54.53454036772796,32.59572261409286,35.1008603129052,85.18722192153412,6.833736627357741
Rice,Bihar,119,61,55,7.887413081784587,88.48670348296889,34.800111221454515,34.67884318905422,79.90388008184058,5.922439378755111
Barley,MP,48,68,36,5.08369645005611,102.72036069067195,38.1452571205228,41.497252595405214,151.72957527030167,5.889313128721835
Groundnut,Bihar,37,96,119,5.150772034847548,125.28606710229408,27.699076391271202,69.58971378910587,67.65163604845652,5.717887306184509
Soybean,UP,15,34,130,5.666762865359654,271.9036741418887,13.817617572017657,79.99546965304393,191.7374060754101,8.345004007040972
Bajra,Gujarat,119,90,185,4.923215928334297,178.34376073931813,31.907943529868785,55.28586460925505,70.3043367195422,7.061529757023077
Soybean,Punjab,87,27,135,6.692663807529732,270.4143336463194,39.38640369118602,70.44278461503913,110.89809410708621,7.7178694934808085
Wheat,AP,118,22,119,6.570505664223775,37.89306409750442,27.944028806497066,37.54012852029395,122.74254927840406,4.883404999192299
Rice,TN,77,85,145,7.158253873134573,113.16734154488589,36.40830961275995,48.3029454096461,103.60139993643597,6.337724899214524
Sugarcane,AP,26,129,96,8.83442302408568,128.13336010129098,22.096740078668013,73.43486817380636,41.29323932146126,4.470239873907679
Soybean,MP,73,99,62,4.597522520944378,36.83488358799407,11.124442772528205,56.916481779979264,142.87166009365535,5.999921395396385
Maize,Haryana,122,140,49,5.92234196224758,278.40577404210444,32.42461213580425,47.62026509037973,36.321421042611945,7.227957599115983
Bajra,MP,44,111,28,6.497512118945377,100.55821621012828,11.26285630986916,69.33779897850434,60.7639049882479,4.590697991884796
Soybean,TN,127,138,183,8.519590228872948,238.86732255056415,38.46454152997839,61.27800721408584,38.96716401040204,8.148125119798552
Sugarcane,Gujarat,59,122,17,7.162768717647399,150.91374486875134,25.962509464014676,74.14827105080312,160.69147433708605,6.920561741974722
Sugarcane,TN,125,44,156,6.109464600604722,145.76137233539862,38.23596454939462,72.37005157342506,151.79545994386416,7.957516216676622
Wheat,Bihar,34,51,9,4.257743915509762,257.4319603704875,16.586597634791886,46.44103569069154,183.85337388383144,7.425597505299411
Cotton,Bihar,40,119,85,7.788996479337019,113.65618479773893,33.879642299794206,20.104914001124424,113.5992612087862,6.2390461881624475
Jowar,Gujarat,132,74,182,6.7885760343462,31.47831652381189,20.340617153378957,85.64805404455969,110.0314519354327,6.88994818787928
Maize,UP,4,139,123,7.3814387508146835,164.70707891061343,16.937361540396758,57.38907606472871,176.01551206513875,8.58405990095362
Soybean,Maharashtra,33,31,181,5.586996529371765,86.6951109649855,11.219696453877884,89.39985885280052,73.87479899177764,3.89947005118612
Jowar,WB,50,58,150,5.285117037154373,116.50320063082862,13.76831924417119,25.763466376975618,81.29434309482852,5.116057478494432
Maize,Gujarat,136,60,37,7.169747161789225,120.39913941007336,21.865726118327824,72.94052720694415,165.4596872338655,7.737270284421866
Cotton,TN,124,112,190,6.117330876033556,269.07952012895356,23.187405245969945,57.66723300690531,137.019937188347,9.008527918088053
Soybean,WB,108,64,163,5.754590832553028,263.24962761661845,22.864536939806246,22.9987215072846,186.74240307307187,9.66957935362124
Maize,UP,84,55,166,5.059372831153896,281.51846464831084,16.727163615093605,46.562010413739095,107.03826031858824,8.303690354020379
Jowar,WB,27,132,98,6.03351065116011,181.23873625264443,34.01369292260212,89.63184368212765,166.94991448950492,8.236556835424393
Rice,Punjab,102,138,100,8.669874576367372,186.36388902460192,30.413625628220085,80.5326954177534,155.60309652552644,8.86573569609076
Sugarcane,Haryana,99,5,35,4.547073760607202,157.48846636928354,12.137433446731091,87.7790276046397,81.43423409375447,4.996091079861525
Groundnut,MP,2,16,103,4.812587049449272,225.67137335761646,22.639218967352072,32.49020731567627,63.26710610789767,4.53767270857721
Barley,WB,32,28,83,7.027150347902401,278.32899773386646,22.230269276018873,80.61525699780628,21.40115247414905,5.8387987528034015
Bajra,TN,68,130,31,5.2028337603642205,27.127582704920712,36.448697350399755,70.69011767517286,61.29273229092077,4.943152078362004
Groundnut,Bihar,89,79,191,8.357839886582838,96.46749752711338,32.36192678823534,53.753223594110935,31.21300632196279,6.0228610180755044
Soybean,AP,16,109,31,8.252679278086884,34.43077083783939,38.44400348255071,66.92565992986286,154.19745813447366,5.732637251947649
Soybean,WB,80,61,123,6.099323381726014,115.3150745783702,27.559634303929496,67.3681051383945,104.37094633813012,6.5171598937479
Maize,Bihar,110,44,133,7.401662969819154,257.46078256634166,30.899472877606044,26.956121068120318,70.32070381778848,6.9522362819892765
Sugarcane,UP,66,37,80,7.880941442983863,155.17352242670816,28.513679184301655,79.74074718625101,56.922328143338,4.204215474486709
Cotton,UP,66,112,200,5.6527060986566475,269.35642727154584,15.58618981527216,87.41128416438143,109.50257219975454,7.4207555317019
Wheat,Maharashtra,33,69,155,5.59140631826245,260.82056999693316,11.476578551355662,82.09806258561022,24.440023473254932,5.787074888015257
Maize,Gujarat,7,80,102,4.013607207530796,59.65384871440538,14.120729470723731,87.34486954939229,67.94523593639178,3.1808857274622984
Wheat,MP,44,50,56,5.174706889784513,99.41484499595232,28.74043062894815,70.22491944240399,182.7948019176732,5.673148592762045
Barley,UP,59,112,189,7.406636620255016,175.49930661841873,13.585304556834403,20.910609982647223,63.700193099362856,5.710542985324542
Jowar,MP,69,118,91,6.213845756422748,122.50387803046922,19.789246400875022,24.20330383614654,32.99844163798281,5.165381969510713
Maize,UP,100,56,183,7.153578951354405,193.39011176040918,16.414259379452027,83.45998513811949,31.638190528580736,5.845021742810306
Barley,Gujarat,108,128,127,5.129116001546888,187.06833517778387,28.427766359675697,46.751218416047735,108.36023604604084,7.8616172015494
Bajra,Maharashtra,111,34,195,7.046717231266037,28.930520722886698,28.022270853819315,51.459150425988476,189.49089168923425,8.064536229436253
Maize,WB,51,141,81,5.223027236651131,131.45201579362612,21.065858337338675,79.78012742597008,180.99919469045193,7.464568883356761
Sugarcane,MP,118,36,32,7.530489537524995,145.7326913566453,14.514052618358969,70.36385966374895,116.31076916248553,5.824575240330505
Sugarcane,UP,73,76,28,4.7825026737291685,269.1543891820096,36.54906245496269,65.94967761571164,61.07853230149487,5.879979905562711
Soybean,UP,65,31,26,5.447430083821628,219.19854153075192,20.95589530266043,46.48292269078162,130.66490109783737,7.275647853037624
Bajra,UP,120,46,172,5.032014573064375,85.12560726623126,21.61424105317432,86.89790668571669,186.25651959933185,7.632487524425343
