N,P,K,temperature,humidity,ph,rainfall,region,crop
44,35,9,19.71679177112739,87.69096307245738,8.38845053819263,47.60062980629964,AP,Maize
118,43,161,14.667228303136891,33.67251434004125,8.74829933809417,290.4063126543877,Haryana,Rice
34,13,9,19.298566901959866,52.04896672225173,8.939221428515594,102.18774499607483,AP,Maize
6,45,43,37.21770703533287,73.92362533057718,4.206856155885911,261.1673883455449,Maharashtra,Jowar
109,67,167,19.76157497441684,64.52300696504787,4.251842824808382,177.2224694160628,TN,Rice
113,18,85,18.23311555809016,77.05216152547031,8.28983103500777,87.31532591555403,Bihar,Cotton
50,62,34,21.539268487089537,21.13017453784662,4.880786901955258,102.60118892790412,Haryana,Sugarcane
45,92,188,38.808191139941,83.7943219342837,6.80827859794268,135.34839577514526,UP,Sugarcane
19,101,6,32.937373956553685,24.294623631776265,6.8992087296154505,61.86877017213208,Bihar,Cotton
95,102,19,16.052149526432657,51.18347043421868,7.309736533203011,218.78791210843968,TN,Barley
37,136,55,32.57654785309253,39.30350788179652,4.187899953912032,136.9435357254385,Haryana,Rice
103,136,27,32.987045264637544,84.97356124780363,5.543110221123368,268.9835099280127,Maharashtra,Barley
31,74,30,38.504112240408546,39.260019349412715,6.570797468835965,276.3827037707689,Punjab,Sugarcane
57,90,15,36.732853265857685,46.13358495082318,4.8719667365775035,275.82076316615155,WB,Rice
81,8,132,12.855849493930855,82.18380420271501,8.720159867882543,201.80676120649383,TN,Rice
49,54,28,23.637296241031873,57.61842982364752,8.144085702191827,153.30431910848273,Haryana,Soybean
51,9,141,31.08980734260866,82.87411943232146,4.697125933286572,43.62558946384849,WB,Cotton
85,79,75,39.20106402609703,66.26783733164206,7.354350726689706,231.54558342007718,AP,Soybean
114,49,142,12.554641544632918,25.54341218420491,6.050925752104375,44.93730243713391,WB,Wheat
52,121,101,21.046982467666552,50.43506749513193,5.557474339909247,71.09176311943898,TN,Wheat
65,31,114,24.76671408052191,32.347194127262654,5.454819616330168,255.97452510669453,Haryana,Rice
116,134,76,22.397325805835557,24.55933004291824,7.313339257953199,259.0416117605681,AP,Rice
42,122,75,23.673353290852077,46.16732517730571,8.51778528385059,141.7170762156619,AP,Barley
81,108,189,21.073064191746727,83.59003619797969,8.181410160641803,221.59146014284843,Bihar,Cotton
63,53,94,39.11867842380023,28.23689542381326,5.744828842283008,81.63551041032372,Haryana,Cotton
136,114,131,34.09734336883869,20.474046995862874,7.5387091405863895,271.07142900680924,TN,Bajra
112,82,127,32.099797352901035,85.45623848209154,6.6369301790517055,203.12198695584362,Maharashtra,Maize
134,5,147,22.321040743193507,57.10738436511927,6.201837848626007,260.15678937298446,Punjab,Wheat
53,124,37,36.445707425506946,59.10062029790423,5.483630893247096,129.73522924465868,TN,Rice
64,39,143,12.800178616132978,84.99171068459384,4.406130200718422,31.201435725059884,Maharashtra,Jowar
1,60,151,14.302555787724549,69.01251347490319,4.96214049356141,298.08343195652867,WB,Rice
131,8,174,38.62173559843265,77.87689858181179,6.832030939223398,233.40200988357927,WB,Rice
77,114,62,27.009649102676587,73.9345433397664,7.643281072282023,66.60201734333583,UP,Jowar
31,88,150,14.783733270077228,62.83002035434321,4.183846560621282,199.22620905604765,Punjab,Sugarcane
99,26,150,38.47437123252235,68.18790842180412,5.89582976311776,284.77315170610177,Maharashtra,Wheat
129,28,26,39.24529824292382,59.24920962557332,4.829017784483252,271.51207070454626,UP,Rice
103,79,93,36.44479204585629,44.87781127334069,7.0106050033873295,283.19236368079027,Bihar,Sugarcane
88,114,122,17.15673564944857,39.97468098072581,8.32328135298901,50.78250969968858,AP,Bajra
48,138,184,18.35481957754036,32.316111844082734,8.648485950715553,259.1665711052507,Bihar,Sugarcane
135,142,48,22.209185576556187,44.780138729308305,8.426095623477543,269.56856194113357,WB,Cotton
86,114,163,27.379651775740285,60.38274003104692,8.361802622987502,70.62228967868735,Maharashtra,Soybean
7,94,13,39.765442287085364,61.12761185848699,7.004663444791253,218.1068507122258,UP,Barley
100,41,54,38.68400640498357,67.83935363147894,5.21485728859315,213.9637225394283,TN,Rice
15,58,123,37.63417176093222,81.55976664005908,7.734777331668836,212.82560977457825,Haryana,Sugarcane
39,55,65,12.678288964406374,65.62937169223986,7.622537636029037,180.34192694759307,TN,Rice
105,64,23,32.714990356722865,31.962039706270243,4.833264508382117,86.66168183866895,UP,Cotton
26,76,56,36.30537584019074,21.798842419227178,4.974144337154424,50.11411646946162,AP,Cotton
103,132,59,19.99838588616599,33.78109734376318,4.54668552572001,88.81376617806876,Gujarat,Barley
104,55,29,16.587221026024228,83.56716820258222,6.493427700195484,276.0235467528752,WB,Rice
34,66,73,32.45324481660617,59.735824440221776,5.607813530358094,83.19674309608389,Punjab,Cotton
112,53,79,12.725132691745205,79.40248368280295,8.500610164497665,140.8956756834517,Maharashtra,Soybean
51,32,145,38.225746064434816,36.40159082344091,4.183253634652506,143.45406899165067,Gujarat,Rice
52,81,166,14.682329327688407,69.69164244748671,5.620414325156293,278.8193071215001,Bihar,Sugarcane
90,11,76,23.726135565106276,71.21719339361829,8.380105515765415,52.20925467477652,WB,Cotton
80,69,29,39.48393549001288,76.667463613535,8.994971833669798,153.9885220754778,WB,Cotton
103,127,95,39.64660649611031,57.48599073855514,7.615089984427959,246.6501383848572,UP,Wheat
65,40,79,33.2797086008661,75.5458092779702,8.503338261960435,37.28839728360681,Gujarat,Cotton
112,77,68,35.175654544834416,85.48110509198172,4.080620893681652,228.7944369237978,Bihar,Jowar
30,34,86,39.015122265745006,87.01754151929619,7.8587372234967985,46.32868852080255,TN,Cotton
60,51,142,37.82288528243107,28.780560537375486,6.308128682545332,146.66051579507644,AP,Rice
100,95,101,28.663258968515432,63.70153908758969,7.4521653221757544,64.2289000399786,Maharashtra,Soybean
104,33,104,32.038509427861904,27.944018045868397,6.14980077139261,129.15250221364073,WB,Rice
97,9,21,27.813296618455833,84.58098674073456,6.846547605481157,30.440100968226787,Gujarat,Wheat
33,69,9,25.19485821914723,86.87757064923919,5.2999950292317015,255.81021287601672,Punjab,Bajra
58,119,71,36.42487049586842,54.97144111749058,6.8704767632693535,57.46585190778225,UP,Cotton
2,67,105,32.140753364110594,87.19252470483659,5.454083305060392,72.49142116113279,Bihar,Cotton
16,97,142,35.79448511104093,73.63691359832708,5.401253042357881,148.30261176001494,Gujarat,Sugarcane
77,21,159,12.877328902162308,68.71571673077756,5.635574011648006,25.44902795900136,Gujarat,Groundnut
45,131,188,27.294555028734447,60.6530459646711,5.003828188757099,277.8983913635796,WB,Rice
34,55,139,19.88550485044746,48.474431514744815,5.113758029114952,135.7889737804677,Gujarat,Sugarcane
128,117,117,25.40181934918348,87.46460793321268,8.657622504313931,168.33607727866521,UP,Groundnut
111,41,33,28.388963339096488,33.793594130381,6.272273556805576,263.4498846885094,Haryana,Wheat
131,92,53,35.37275416396853,76.17765278801298,7.07070698377181,181.29883159573652,UP,Jowar
60,120,171,10.95633173675845,45.72170590412841,6.858843010795972,42.3232810588037,Maharashtra,Jowar
96,129,202,14.91950118044787,72.72719943601868,5.3270316425330755,244.87633106386733,UP,Sugarcane
89,141,13,37.643372238409476,31.45813819250815,4.000892574353143,276.4573756396333,AP,Rice
135,42,204,39.01812129769762,46.13130175718107,4.521648028157756,246.30721122778593,UP,Soybean
58,57,193,11.662680492923428,86.23024281629228,8.153915681048565,73.22832821832985,Gujarat,Groundnut
17,94,82,19.953626287506655,59.010666548608825,4.54676931110402,154.70837592890467,UP,Maize
94,57,186,10.291899213017215,54.387428259974854,5.0338245877226555,103.85204578144862,Gujarat,Cotton
15,123,141,32.72344039584212,72.64748680429028,8.564122973917208,187.4550782759469,Gujarat,Sugarcane
9,123,64,30.45820540722952,49.193756644301985,8.039080261551167,254.41658581576087,WB,Jowar
103,53,56,26.94415346195901,54.511718569614565,4.266372201636993,132.04449162574076,UP,Bajra
75,126,125,30.74983519766695,59.24248907752309,7.217270152363632,185.84791325204318,AP,Maize
15,74,79,26.1337363767346,89.29908378099489,6.5784127900566585,22.861595455546965,Maharashtra,Barley
11,20,15,17.165235267413976,76.37612827945276,5.824531558571522,118.20717619810557,Gujarat,Maize
74,17,108,32.63001204866467,22.786019566192994,6.487954244089757,193.88380052069013,AP,Rice
128,125,167,33.498333131948215,74.85324518925472,4.755264796988875,297.34921074994685,Punjab,Barley
26,143,79,35.626056792198,55.20829089592239,8.773877400197392,97.89556885639158,MP,Cotton
11,91,40,38.62230035385268,36.14659797171563,4.8574693119373595,68.92759711700162,Maharashtra,Cotton
29,134,187,32.42624835221636,79.7451623028625,4.930464382922919,270.7920759055904,TN,Rice
8,98,135,11.63649374599818,38.93722581743148,5.844218662954482,177.5448959443665,AP,Rice
52,23,113,10.625157146394978,42.42878016750977,5.0629585269112845,298.810450543355,UP,Sugarcane
53,108,87,32.19612012113575,24.409541935051365,5.564248209983088,91.1624856149825,Gujarat,Cotton
48,49,204,11.681528947816336,88.43234757161416,4.199252666585565,74.80322316740646,Punjab,Sugarcane
3,51,185,19.4783379488868,75.67676443804854,7.071377468669415,119.60255790673224,Punjab,Sugarcane
78,83,32,14.084796625719004,30.367121716658204,5.205606613937908,181.80419710105855,TN,Rice
90,46,57,39.0669971320649,54.26848348193807,8.85488707610764,41.396573129651806,Gujarat,Cotton
78,112,58,19.491824660962493,43.57230308727654,4.571028592110917,128.88448800263086,Gujarat,Barley
102,123,185,11.654407245109645,22.26758560018765,4.38664394285344,38.38632187871475,Bihar,Soybean
110,90,69,38.48822627547649,84.90547398104627,4.871072983705077,204.18656701462888,WB,Rice
57,115,57,28.262331358020035,78.75871649205521,6.712217758808313,116.34491601590493,Maharashtra,Cotton
81,23,44,11.083272062469213,89.08493428803719,7.737440382811149,291.782838139752,Maharashtra,Soybean
131,43,45,35.00083119659202,36.97603475864213,6.795287354522401,48.884362160570845,MP,Cotton
21,139,170,14.575861091752191,68.95919635560739,8.30184000440646,270.41053282556476,TN,Sugarcane
130,43,79,34.07308819483718,28.27185166392404,6.967831117312653,27.351899412385446,Haryana,Wheat
78,102,33,28.0825523861997,50.19752552528258,4.692886236531519,203.3824907843598,WB,Rice
98,38,163,15.313456439092946,79.27176835958045,4.92837034355703,285.421107330466,WB,Rice
37,72,193,32.57794158259284,20.564040334321973,5.7880866504724136,218.04997932730072,MP,Sugarcane
116,52,44,23.6351492681084,53.649038088297736,8.600145458250093,28.57170966959016,Haryana,Jowar
25,7,134,29.143028192683477,50.42875972043835,6.30011731270266,204.01039886751715,WB,Rice
135,117,52,36.085424959447764,68.36989324589467,8.370758639980757,100.78030986870264,UP,Jowar
49,141,5,17.80894346287055,36.65484585592564,4.373301997805669,224.28704573608556,AP,Rice
37,65,63,20.979140221165217,32.129829925718795,7.433563410210077,146.57583997628723,Bihar,Bajra
137,129,164,39.91815355643436,65.54897356489641,6.336100303347726,193.16448257926857,Haryana,Wheat
41,16,92,25.243434104690472,64.88793707120212,4.865458846495603,26.637409281873246,TN,Bajra
36,107,6,26.755080231899687,72.6248610751104,4.407941717484168,98.47920361244499,WB,Rice
139,32,63,18.56315619494031,37.28394262901004,5.576449586289349,104.5338878499889,AP,Soybean
48,79,135,22.48081757809825,21.142801074950892,8.103014631753958,145.3369036679514,MP,Sugarcane
45,139,53,25.04655241520211,81.45704004211194,7.203028815083718,266.5749013890759,Gujarat,Bajra
28,86,80,17.753341791638757,34.44369547950204,6.310465341174446,123.3694221982578,TN,Rice
11,87,38,17.144365334320447,49.2577995115588,8.22738527211804,217.01166615539145,AP,Sugarcane
115,58,66,28.01400447592355,52.79503649041294,4.905158927589859,119.89980448496914,MP,Rice
81,71,38,15.50954332958853,33.1134428083094,5.395056769186109,76.2764677747424,Bihar,Jowar
43,93,27,26.603732044047725,56.458071384663306,6.770357269428356,149.6092317728616,WB,Rice
1,82,23,31.18642070858502,84.0003451384651,6.948125456097916,88.22812454688832,Maharashtra,Cotton
16,24,184,15.947728651907681,38.99477304855128,5.604674403264312,34.76838441953987,AP,Sugarcane
137,100,64,32.376341852680845,56.42378037845877,6.5215262094419355,79.97444794040783,UP,Cotton
17,99,131,20.790531244388237,41.6087465876372,4.599819046193508,43.13714040649136,Punjab,Sugarcane
21,75,100,39.775136135656155,88.65077991577428,4.055240930119156,33.28118434920361,Punjab,Cotton
82,137,160,39.37230430302112,35.44189458596324,8.525475986310425,226.80592987686546,WB,Wheat
57,136,94,33.957839005556515,27.653118481006434,6.20751693125206,214.63324229796106,Punjab,Barley
52,143,53,20.281623295885566,29.98329100422071,5.155341326171832,62.978921530833354,WB,Groundnut
0,23,49,38.11630412026179,45.693471542341534,5.64914876636146,31.408913587377647,Gujarat,Cotton
60,106,80,39.96337015624762,58.69960900223855,6.588275620568671,26.652343735801573,Gujarat,Cotton
30,31,111,23.86835694825335,66.76077191500704,8.732269218664982,224.81226381840884,Punjab,Sugarcane
65,33,64,28.43768142689841,59.36891841428728,7.604861254907927,138.54121586147585,Haryana,Wheat
52,22,188,10.179610089511584,83.3875604256283,8.740931523678853,140.29361333179122,WB,Cotton
94,93,136,11.30599630992407,45.220374600833566,4.560364724316835,37.845464043478295,AP,Wheat
22,24,150,25.017934329009652,69.86335552616228,4.891392147275946,244.35150418714235,UP,Sugarcane
130,74,161,28.27941621771614,38.7726763305554,5.81510890643178,101.69721527560729,Punjab,Soybean
86,104,124,19.37179007672909,67.72319791137483,5.22157328578776,137.57823416218775,TN,Rice
124,22,171,12.973894611491522,84.80701374455437,8.785193505758306,143.75480549027196,TN,Rice
108,42,59,33.46816446011118,88.48826338871808,4.855937353992543,266.96834719306116,Gujarat,Jowar
39,124,190,22.56280115239776,71.07858188813454,4.849694116319805,253.30860541580938,WB,Rice
120,93,179,29.465451776041366,85.97125393776822,6.438200689679045,112.00385782791969,Maharashtra,Wheat
38,88,35,29.50603586114429,67.63039559667044,7.484479662873946,40.58587931331821,MP,Wheat
119,108,119,26.40516049217957,87.42373669581816,5.896436057106721,176.014743497061,MP,Wheat
17,115,160,15.354687121368869,82.86143988297503,4.218596609156942,96.7828013406418,AP,Sugarcane
36,30,159,28.482440299685656,27.463375570152444,7.829234070904102,106.46882912304754,WB,Sugarcane
4,68,34,19.662520277865298,53.18862152024138,8.727202392678645,267.0958561375644,TN,Cotton
72,62,53,34.5737561978777,44.321492137565514,8.052461535718148,226.18138171618202,Maharashtra,Soybean
134,135,174,15.795905481802762,21.889935911020853,8.200443807801062,129.1423754532492,WB,Wheat
40,34,79,18.734452419477915,52.68329514990203,8.239518758539461,201.23532031674307,Maharashtra,Soybean
9,23,72,23.209178988962694,30.384583069870303,7.797523923610094,73.60134762563854,UP,Jowar
67,14,104,32.20039390608929,22.551703540332635,8.027166215693606,206.88922562327545,TN,Soybean
23,93,133,31.622517314667,51.1512677659445,4.383329637942851,37.53604439043589,MP,Cotton
77,131,176,20.11329861174714,36.26698812176576,4.2730262350340915,203.8548697948463,Haryana,Wheat
108,128,107,25.322560926448688,85.47042629456612,4.376164026836279,268.2662615732047,Punjab,Groundnut
23,111,169,17.027038014777897,76.88881193512347,6.95760486387298,182.54109490423934,Bihar,Sugarcane
6,89,165,33.11095832481497,86.93197950421238,5.206208331726462,115.31307021685788,MP,Sugarcane
72,10,153,15.901296545046332,81.70254369999364,4.140840209453096,176.3385074414748,MP,Groundnut
106,55,92,34.5804074043142,70.95694744425717,4.382868603256311,112.73938200028688,Punjab,Cotton
98,62,172,38.105923022669,61.83498020655823,4.342629201066461,101.63643538022075,Haryana,Wheat
121,140,193,39.74848216058255,24.581818525390773,7.137572292687834,21.37680201983148,Haryana,Wheat
11,6,118,35.708864720616305,38.60650636943532,4.714304435678578,90.48688689962083,Gujarat,Cotton
84,22,17,16.650969683213518,69.75187278487522,8.228741994236362,270.30045491285273,Punjab,Jowar
2,96,117,22.49540894715922,48.08264682316205,8.96331781916486,70.16093468313909,Maharashtra,Sugarcane
78,60,170,12.665105380150653,42.775500920011226,6.205958917182765,197.33068965641098,TN,Rice
84,47,161,14.936540796976402,27.27776938211776,6.688190315029167,191.81775515715597,WB,Rice
9,77,185,11.490912489149549,24.912887679933675,5.299557697805802,83.19496716114651,Punjab,Sugarcane
32,76,68,29.232637346280562,34.699146531007884,7.277729008571131,236.0830646540024,Punjab,Rice
45,121,40,25.995614035491823,78.42030592008652,8.5749681834458,143.00180346929275,MP,Rice
58,12,108,37.51038450359722,66.41111605530773,4.903934592577578,243.21870715976,WB,Rice
51,9,115,23.89023030383013,43.86626411148019,8.765924368900032,23.452599020903726,MP,Barley
5,17,9,29.269201163329054,24.271992617801082,5.106781413353742,61.708855314296066,UP,Cotton
129,11,152,22.047924142334892,33.18607717885914,5.329668977774469,125.1554632960069,Haryana,Barley
28,25,143,34.88371118067687,51.49193760479871,8.557852161283641,153.00673966286328,Maharashtra,Sugarcane
118,41,76,37.791270949487284,30.725254634655407,6.966879778375056,172.97368382344993,MP,Wheat
96,66,160,22.95195210343222,73.38202984173961,4.158447766711964,240.84416727692422,WB,Rice
67,105,181,12.481039614289728,75.20445335243394,8.014761229945751,272.8426059312824,AP,Soybean
59,123,173,14.90607487555189,29.580978459104813,7.210264069831641,108.82618287554935,UP,Groundnut
123,136,150,31.61632991373719,70.88099179748113,7.715316823132579,268.33714365263864,Bihar,Bajra
83,124,162,19.758023757658446,55.85673961756298,4.8087579434977314,94.57526660844972,TN,Cotton
40,90,132,33.56154917584328,87.36670808531305,8.364662686667558,40.03902942784387,Gujarat,Cotton
112,79,146,32.49278711539738,75.12974160140902,7.914294644409743,182.35760098505614,Maharashtra,Soybean
64,38,60,30.829050036894394,60.970876272001036,8.78711293046031,206.5177232093077,Bihar,Cotton
78,49,77,34.426506533493836,62.253251643841466,6.043970981653036,102.70948017419062,UP,Groundnut
62,141,184,32.6966761081827,32.52384647522557,6.591777003497507,67.48150771654056,Bihar,Cotton
117,20,95,28.977636974724522,82.5539222044804,7.508650407017417,47.14132372893093,Maharashtra,Soybean
36,99,198,10.126816257407254,59.14734172044324,4.521946989169334,143.4627956589218,Bihar,Sugarcane
63,132,199,25.47031624280079,60.186789582421305,5.051844416573321,134.50252616954256,TN,Rice
85,9,33,27.857586791946797,60.279283910983715,5.441264790619861,99.80126209467451,AP,Jowar
132,127,132,38.81937702662207,39.33650326568004,8.725577805526921,81.84993206933001,WB,Cotton
33,131,31,29.514461846385657,76.8463416468984,4.006795416672968,30.93461373363395,WB,Barley
38,22,72,27.264212656638538,80.36376348395345,8.96983397110459,212.91656498840746,Maharashtra,Soybean
66,134,167,26.235815304586364,40.15194035460464,5.977921300209388,129.41433176163162,UP,Wheat
61,44,95,13.09878981227458,50.923908413526654,7.241449898646129,80.44958587503822,Bihar,Rice
87,14,14,22.82859632154139,32.54056214224022,6.053667151823056,164.47665658642435,Maharashtra,Cotton
130,68,131,14.030670774935388,36.69797124234529,7.92023339483808,266.60744251051165,Maharashtra,Soybean
108,46,30,11.58093251792273,43.51879715136914,8.752906214649773,85.08796586465141,UP,Rice
88,97,75,19.884075764317153,83.13925688672643,6.238876130343343,191.71908931152987,UP,Sugarcane
66,44,95,29.363265060881957,63.83117634242516,4.90099289165286,277.00819618139644,Gujarat,Barley
78,129,98,36.003920051487185,61.15642961374055,5.1104102575512735,126.68564168380703,Punjab,Bajra
28,65,80,34.31097601732338,86.27302188904108,5.329009698603266,285.6063576359137,MP,Groundnut
73,118,108,18.84069551904711,75.39243301809464,5.107791380192965,23.534652283385313,Haryana,Jowar
31,48,193,11.379898550699131,21.123540244546103,4.066160074436936,53.260915220964606,MP,Sugarcane
86,99,201,22.080345278115082,28.703423050199,8.309595798341867,169.24903418314585,MP,Rice
38,65,188,19.443378719921625,37.34276209404266,7.404674250503426,159.61389210612435,TN,Sugarcane
136,11,81,21.137936041702698,41.27443893474903,6.578768763178747,295.10234636989827,AP,Rice
100,128,196,26.77296822625316,78.38435653579793,4.734677206183055,60.034489671557225,Haryana,Sugarcane
67,34,45,10.912405696643432,73.8936018075371,4.203580345574167,297.40583465134125,WB,Rice
27,117,136,21.124172091191777,30.181319103514923,5.923122210468142,258.5491568869372,Maharashtra,Sugarcane
13,94,70,26.758999284583858,57.3752893825915,4.026591037898435,82.37631121995062,WB,Bajra
76,143,169,22.929126128995826,27.63814765555155,4.285632221286567,122.90471875702974,WB,Rice
115,127,38,30.016868283932304,32.10188967389636,4.367085438021789,53.52621217671167,WB,Cotton
27,110,126,15.583953757555218,36.95313800054581,8.078986953333212,274.4484886624738,UP,Sugarcane
88,96,54,14.614843277913682,83.37065308881805,7.6309242489979745,127.97363734923476,Gujarat,Groundnut
31,97,202,19.2362327224534,45.60053042242969,5.547488646488171,30.855225846318763,MP,Sugarcane
136,138,94,13.051877255588327,84.10722505796741,5.519411913514071,181.70577046131783,AP,Rice
94,116,46,17.08785608085988,72.55185330070348,5.72175692917005,92.19389047549319,WB,Sugarcane
16,55,133,12.607133727591492,72.45841847192783,6.827681980257737,127.62029156324637,TN,Rice
116,84,38,22.059332607993163,76.24441056735216,8.300721426357839,151.46394378718026,AP,Wheat
76,114,142,31.343682173441128,26.71760441814522,6.385238470111482,41.33665673920573,Punjab,Wheat
54,42,9,18.596142421371667,77.02319113314266,4.742410271029073,156.983785916373,Gujarat,Groundnut
9,26,94,10.111927443343392,37.680847851498015,4.792727890943689,100.80044556352662,TN,Wheat
79,94,176,26.71202306317273,88.87519843038905,4.285001585496638,219.42166951721606,AP,Rice
133,139,151,30.75824641653987,79.37422109778618,7.701821237180509,91.66445873199562,Haryana,Wheat
115,114,153,21.739485471087796,89.76518768330266,5.996238210006334,284.36900622156594,MP,Bajra
78,111,125,18.90999703965471,85.598139092472,8.590114214924021,227.87768984771313,Punjab,Bajra
59,128,166,24.71913398441511,45.181046685384025,5.550352638336797,53.49219138037932,UP,Wheat
41,28,33,13.03718994365091,85.91829963946148,7.991537021380848,59.166787055275954,Bihar,Bajra
115,45,106,29.317786599717607,43.11609814915548,6.476080847107802,120.60507253596364,Haryana,Wheat
108,55,44,31.998914463548843,66.14909047538228,8.243272330933626,27.639037508304032,Punjab,Cotton
70,106,119,31.13892031517618,77.30550860647057,6.806301547596847,33.71448696291726,TN,Cotton
101,118,22,19.860008206189377,46.73788068043187,4.961941267990409,221.23994214858592,UP,Rice
12,73,127,35.28131993336031,34.2707080105501,8.005541896883518,111.64394897362986,Punjab,Sugarcane
14,98,53,38.405463117209926,82.64208633456951,4.028243747036098,77.01236212054971,Maharashtra,Cotton
35,124,193,18.912226689814958,27.22972692476356,6.521617217361886,123.08291754534847,MP,Sugarcane
14,29,69,17.881575618635562,45.548281257546805,4.979105895071312,295.14435643659147,MP,Groundnut
116,108,168,31.123172791867614,57.84008586234364,5.69015004449177,272.6801536599112,Punjab,Bajra
74,47,74,31.248458765951774,76.332476747438,6.045483922834354,91.29623243402646,Punjab,Wheat
55,63,11,25.312522664167304,80.81914534626796,6.79980278856449,41.39819935481243,Gujarat,Soybean
94,58,65,37.69960010793525,55.8143274903611,5.772784100061251,111.8972342544844,UP,Maize
131,83,196,14.38945073607017,60.137772639737946,7.223881512174694,22.50117690593722,AP,Rice
51,58,108,24.321012738115137,79.76779200594282,4.937296163706331,82.0894220604547,Gujarat,Rice
137,79,92,11.056206145002225,52.69085508271849,7.94953139952608,194.86085651606325,MP,Barley
83,97,162,11.579678260543446,59.13720166137267,7.009274730222961,45.134042525568084,Haryana,Wheat
28,141,21,11.61053602407352,21.290717284795928,5.758867478978543,68.17990183963464,Bihar,Cotton
52,46,176,24.753645192573167,86.57831012659696,6.659338124890569,140.8081947512053,AP,Rice
20,83,204,27.668936590422277,59.67447610777232,6.019811607964195,220.21431825002497,TN,Rice
111,85,80,10.104624895382711,70.9302016899666,8.37455219982598,167.67482920372294,Bihar,Soybean
137,62,30,28.97639212058312,37.35390801441201,6.731749675444305,225.29374739698457,UP,Bajra
75,90,149,24.691022564190206,65.96119180390662,7.943073553218044,45.91050558711557,Maharashtra,Soybean
29,111,167,16.714056581849903,52.201798205706936,7.9746628679183225,65.1680698718295,Maharashtra,Sugarcane
124,143,178,10.4530036622953,27.87290977592388,7.669747319084323,269.3304668921179,Bihar,Bajra
50,106,112,14.683095995332849,78.11163498522137,7.754010200001922,288.70904205293476,Gujarat,Bajra
77,58,137,28.009967067744725,78.75371139349278,5.122608862786616,249.7878370644613,Punjab,Jowar
21,34,49,29.765206112199493,24.459927939035715,8.355218133056885,221.64255878065433,MP,Groundnut
63,69,79,29.411836056067322,47.34236673885111,7.539036484825168,34.46009238089183,MP,Bajra
20,62,148,14.594869603232366,39.70098123892705,4.269795254942431,299.6041374483562,MP,Sugarcane
128,41,62,37.3364294200668,56.14585132562193,7.2382453581558295,79.03210251282776,Maharashtra,Cotton
106,122,46,22.328562206609647,54.21572331578305,6.410092040029419,135.26570665172835,MP,Groundnut
115,77,98,33.040222656661214,65.94992030647961,4.712013434005051,196.0285651917622,Punjab,Rice
123,73,192,14.99442819114702,37.32413630432574,6.365459105653175,171.91099271276272,WB,Rice
35,67,188,24.117061372760254,35.51896033268331,8.611706019865215,297.4499170878919,Maharashtra,Sugarcane
46,98,138,25.645635321574076,70.63286380463123,8.380136545513322,185.97927046162067,AP,Sugarcane
31,19,24,33.11065752484996,88.33436431168265,4.431831070106229,82.09703749547107,Maharashtra,Cotton
53,34,28,28.645568049859783,86.24410955271703,6.202576318597286,177.77340923881343,UP,Rice
22,117,95,21.979074673017834,75.43903451503927,6.547713580782547,111.09866554348969,Punjab,Groundnut
1,83,199,18.47543947326642,24.722764429701815,7.45538411550673,206.33958193576157,MP,Sugarcane
109,61,56,39.18870252295263,36.644179318426694,7.832973434914946,31.006309038568645,Bihar,Cotton
123,60,142,18.535899801745217,68.27391791472755,8.14244946356514,97.39655669528908,TN,Rice
66,60,157,13.88421761277355,40.70408426724337,6.981858814860409,173.53625698288042,WB,Rice
70,13,110,19.0125007215271,47.55363070312571,8.411096308383662,237.5017281186127,WB,Maize
28,26,177,19.808091988680385,86.7578362040489,6.782535357535662,253.36283317791575,Punjab,Sugarcane
118,81,5,13.835785271128017,26.041508783375463,4.1154525769109656,276.04643096777903,Haryana,Soybean
112,128,29,31.244353071635494,80.28717575439876,6.293139596245695,125.91995400777927,Gujarat,Barley
44,32,116,28.57495042683676,23.520869306540067,4.8058685664594565,184.44198539436553,Maharashtra,Sugarcane
15,137,107,19.498464324504518,43.65596847646154,6.870462472944361,184.0467087794991,UP,Sugarcane
30,16,141,39.7900028208998,58.878092111291934,7.40393014781923,271.84066657584276,WB,Sugarcane
49,67,174,29.65033219497293,44.94689466314199,7.405144717051441,256.9413556429738,WB,Sugarcane
121,129,195,31.095561601173102,87.00099181570148,6.452176542776716,138.86623665631734,Gujarat,Bajra
14,110,109,26.715479503115226,55.30625588654878,7.584513727008405,186.60456593798506,MP,Sugarcane
48,102,157,26.547242217586483,71.36873155296747,4.5716719025696975,276.3989190285857,Haryana,Sugarcane
9,123,52,10.600667997348376,69.1445716562397,8.738771326050438,299.9508372366134,UP,Jowar
19,123,187,33.127188309071116,78.45646381923608,8.216033256112258,226.7809231278915,TN,Sugarcane
69,45,70,37.322222774967955,80.47398822269327,8.275171834059655,39.19023474055496,WB,Cotton
7,126,28,13.667919329916675,52.6421894647931,4.16522957050779,269.716208413213,Maharashtra,Jowar
33,20,86,33.86891436421469,80.41019316039839,5.1467219282737116,153.80708658543924,Bihar,Groundnut
3,126,95,26.02921023590805,65.74148740279219,4.496351182172367,118.17813936981008,Haryana,Cotton
107,84,176,18.559274845488197,68.02426942655529,8.326998849987561,101.23567559082187,MP,Barley
23,110,188,37.62652203082963,32.12656192092237,7.749521490580774,245.03411260664458,Bihar,Sugarcane
54,10,39,10.521127062211018,37.15696203902998,4.480824080559506,271.5220551047383,AP,Rice
