crop,region,month,temperature,humidity,rainfall,pest_alert
Rice,Bihar,3,10.748672162485121,59.15653214292531,145.65562521315132,Leaf Curl
Jowar,TN,2,26.87634889065999,84.43493270122019,104.23930250588442,Blight
Jowar,WB,9,12.17177360020532,23.183095337176766,67.86541841812242,None
Soybean,TN,6,23.126609268606387,33.6197468985209,97.29200863199979,Rust Fungus
Rice,Bihar,10,39.40428512125683,44.242044006716355,255.26216930493686,Root Rot
Wheat,MP,3,10.29644561856814,67.49278796982014,193.5994910442141,Blight
Soybean,Gujarat,5,21.00563702968895,78.92930905084279,141.91865098993958,Wilt
Cotton,UP,1,30.197885678827014,33.94195941870842,221.7364473344807,Aphids
Wheat,Bihar,2,14.767507138597178,37.26931346227183,291.1022877139265,Rust Fungus
Barley,TN,9,26.82200924710355,77.62998053575711,279.6062869131984,Root Rot
Barley,UP,10,17.745710758468682,30.384045460221856,47.119493188201375,None
Jowar,Punjab,11,16.683060747526774,38.28238598048553,113.03819660400286,Mosaic Virus
Soybean,Haryana,10,36.84950652237855,71.28855101378116,107.67568515313204,Rust Fungus
Bajra,Gujarat,3,16.098414369404807,31.631115647168023,175.07721285391352,Leaf Curl
Rice,Bihar,8,21.296551322959075,77.96234672794208,45.31575844116381,Blight
Wheat,UP,10,15.087925146236714,54.33616183473046,278.0811740252199,Root Rot
Rice,Maharashtra,8,18.516632192611524,51.33004529134787,239.10781405995047,Root Rot
Soybean,AP,5,18.7932004036713,29.467864106559908,54.375058052552106,Aphids
Jowar,Maharashtra,8,19.803190712711995,67.57608001273428,91.19518398239646,Stem Borer
Sugarcane,Gujarat,2,29.232008104801753,81.88007267266757,60.057808078601184,Aphids
Barley,TN,2,32.277782293346036,68.44755190012279,153.7436434139754,Blight
Wheat,Maharashtra,12,25.32009158593715,42.18192219927964,269.23414505977314,Rust Fungus
Wheat,Bihar,4,28.314279427626523,68.9159066346265,200.4955262873592,Root Rot
Cotton,MP,8,34.39806240949964,55.69597214400582,189.54744531948037,Aphids
Wheat,Haryana,2,39.986819840212576,79.76113068438633,40.85756985982546,Rust Fungus
Soybean,Maharashtra,4,23.69517959031169,52.17529694840783,273.762453315455,Root Rot
Wheat,Haryana,8,38.093034867779366,36.6111856323354,98.61180523052928,None
Wheat,Bihar,3,24.711102790855197,27.087935498054875,272.037638936406,Root Rot
Rice,Punjab,8,33.45999257474543,39.6746733279457,147.12757320966477,Root Rot
Jowar,UP,12,27.196691354449204,59.44779200842867,168.05840337500553,Blight
Maize,Gujarat,2,36.52117675711497,31.90297714145423,189.39984829543755,Rust Fungus
Wheat,Bihar,1,23.46109604850278,22.78327937520926,100.7826722838022,Rust Fungus
Bajra,WB,6,30.874450038915118,51.41901365194384,253.9556221376495,Root Rot
Jowar,AP,8,23.98945657654564,44.320248302137955,288.33783292556086,Root Rot
Groundnut,WB,9,35.71082204010075,49.42734375233524,99.37931957373367,Blight
Cotton,WB,10,39.83106037427149,51.789338743036666,20.039347974320858,Aphids
Rice,Haryana,8,17.299449757777356,73.62493295124023,167.17161355490362,Blight
Cotton,Maharashtra,2,24.23016889621766,87.26487987032274,185.99781201647465,None
Sugarcane,Bihar,1,12.437700392811612,38.359910611877474,37.777457394830726,Blight
Wheat,TN,7,14.229863332413672,85.967921566455,208.41059272140478,Root Rot
Barley,Gujarat,7,37.87450546736716,35.98629341669215,101.7785209028229,Leaf Curl
Bajra,MP,12,26.308413294728236,72.84615746178693,288.42670134807327,Root Rot
Rice,WB,3,21.853480516781854,67.69422339531253,238.79616358432668,Root Rot
Cotton,AP,6,30.144475879226597,23.65555515345577,40.32281193954443,Aphids
Wheat,Maharashtra,7,26.804838649603358,70.74452621227414,287.22332422063454,Root Rot
Barley,UP,9,18.661531689016773,83.07858841701449,83.62406931035481,Rust Fungus
Barley,Bihar,1,16.79843518780597,85.11556077215624,243.53162592640496,Root Rot
Sugarcane,Punjab,3,27.707192500273152,67.96353830766145,200.11848265807686,Root Rot
Jowar,AP,5,15.647965336342143,75.06116255528636,170.16390182536873,Root Rot
Bajra,Haryana,3,14.175163023165581,25.007929501305334,281.1458030250402,Root Rot
Maize,Gujarat,8,19.55162687401183,31.287685229682744,189.64509906937312,Stem Borer
Bajra,WB,10,35.840231894304054,38.37357637115294,260.4425552006171,Root Rot
Sugarcane,TN,6,11.104583227684866,57.193686098356956,251.75547818391266,Root Rot
Soybean,Punjab,2,34.997987608680674,47.037132184646936,208.20907592961763,Root Rot
Jowar,MP,1,28.629215086898803,65.99945250752683,157.3027509772406,Root Rot
Rice,WB,10,11.211182726709577,51.198215089025624,47.48354514849684,None
Jowar,TN,5,28.061167491648746,74.25155682454579,63.11855553842329,Leaf Curl
Sugarcane,Haryana,11,22.780582142571596,69.95116574024894,169.1863186163223,Rust Fungus
Sugarcane,Haryana,9,35.233828243160296,72.30969783309939,113.01775491781656,Wilt
Rice,Maharashtra,10,37.21596131989137,78.01941625557728,78.19729638918889,Blight
Rice,UP,9,18.594794835928496,78.39556904168158,290.7842747815475,Blight
Rice,MP,1,33.5251002716836,74.56866663523977,260.4111979093311,Blight
Jowar,UP,3,19.294084879628187,24.61486075605678,140.47955625278468,Aphids
Wheat,Punjab,6,18.86906372016523,63.62423460333022,263.9050628319085,Root Rot
Cotton,Maharashtra,5,15.779150221144834,21.3852602387232,36.64930179306977,Rust Fungus
Groundnut,Haryana,4,30.354670848472534,72.06313277443633,47.783683930482255,Stem Borer
Rice,Haryana,2,17.850564370803077,24.274041794811424,285.4507336573671,Root Rot
Cotton,WB,12,23.94575026068761,88.82504965678494,212.86374399311137,Root Rot
Groundnut,Bihar,12,34.3638426242715,62.98547465561763,234.00707289302022,Root Rot
Jowar,AP,12,33.75738525122178,32.73986674067695,253.2093213848415,Root Rot
Cotton,Haryana,4,35.663278278861696,52.77956566953621,34.90267367056522,Aphids
Rice,Gujarat,5,14.831935399126763,77.86738830035966,220.98896926993004,Blight
Maize,AP,12,27.60678286847027,32.59985742737876,119.90403640841467,Root Rot
Sugarcane,WB,2,37.44519534528093,57.574282930974526,249.04021770889273,Root Rot
Cotton,Gujarat,10,11.261502589061367,20.25065373031316,128.5529267931752,Rust Fungus
Barley,AP,1,33.83580318995115,75.18983742125067,234.9319922827046,Root Rot
Barley,UP,7,17.387116425613478,33.62253208066323,272.3614488568727,Root Rot
Cotton,AP,7,30.089607857529227,47.10247341686936,115.00136774871123,Aphids
Rice,Maharashtra,8,31.522151320872947,57.11705904015211,151.42221179626299,Stem Borer
Bajra,Haryana,10,37.76755474871704,30.140308157270205,170.47881492475398,Blight
Rice,Maharashtra,6,25.263982672688954,84.86695927789006,212.59588613987316,Blight
Jowar,Bihar,1,35.44693324271629,52.816429713890614,256.3494619946573,Root Rot
Rice,UP,8,11.359540377988642,36.22484937445765,78.90919472702515,Aphids
Jowar,Punjab,2,22.616283407719543,71.45999396442389,284.77893940008533,Root Rot
Bajra,WB,12,23.185567860067724,82.59493991271924,239.96299730184498,Root Rot
Maize,Haryana,3,26.148354275308876,83.88696404583035,59.06963176981853,Root Rot
Jowar,Punjab,8,24.4402142430358,50.17937577771983,114.03513370594062,Aphids
Soybean,Punjab,4,39.038845626488644,45.16228916753552,90.38162306572298,None
Barley,WB,5,12.356187125442329,85.04801923190209,64.5262658235448,Blight
Sugarcane,Punjab,9,17.950499857873787,23.6986712080796,200.52533794325723,Root Rot
Barley,TN,11,39.058863443486324,72.53780747042009,38.42228142921164,Blight
Jowar,Maharashtra,7,23.35907638627087,32.4256178372132,187.65581518901342,Root Rot
Soybean,MP,10,27.134723564121554,52.585090405075846,251.7594566864849,Root Rot
Wheat,MP,12,12.430766329253727,86.75845760728238,121.33047105180802,Rust Fungus
Maize,Bihar,7,18.52152639887211,60.68036881316957,157.10863348809377,Stem Borer
Maize,Haryana,1,11.189550959845477,56.640852588098625,60.35995281019684,Blight
Wheat,Bihar,1,14.125145274633645,24.3260531014743,221.71466535173894,Rust Fungus
Sugarcane,Haryana,8,28.999444533646127,39.41383829698559,274.44889982049847,Root Rot
Bajra,MP,10,32.90867391559793,20.21357720463293,225.17343317327598,Root Rot
Groundnut,Gujarat,1,36.102546306992835,81.25040143307459,54.43793966065459,None
Soybean,Bihar,10,17.543931416386762,65.13982743261063,116.72891076018296,Root Rot
Jowar,Maharashtra,2,19.985915248091764,28.26193656828083,68.49582889032115,Mosaic Virus
Groundnut,Maharashtra,4,27.08195132321972,45.443088229542155,185.04180858864115,Mosaic Virus
Sugarcane,TN,9,12.510575904038358,76.79907388372071,222.30113607967402,Root Rot
Bajra,MP,7,34.20154780566682,29.821223876636015,293.08787517920416,Root Rot
Maize,Bihar,12,24.498761761264568,36.11857130038199,160.81681722332422,None
Jowar,Maharashtra,7,38.96522658083916,57.89845661849197,198.437346983601,None
Jowar,MP,12,13.519480270771298,30.14626523978152,49.84095239901792,Stem Borer
Bajra,Maharashtra,10,13.998711428256932,46.789443729161675,63.4709715655718,Stem Borer
Barley,Haryana,7,20.457318523512143,88.74894095703029,84.87450086655343,Mosaic Virus
Soybean,WB,5,16.202865981360656,58.069593066921,35.21248394568249,Aphids
Bajra,UP,1,30.897704463827722,69.10694468732717,134.28933568035214,Rust Fungus
Rice,Gujarat,5,38.40431372784812,66.42967337759231,286.3333170572243,Root Rot
Rice,MP,8,12.69713529865351,34.82012174531933,202.8170406723479,Root Rot
Bajra,TN,12,17.267089993374135,79.22793708385151,142.08926077803818,Aphids
Maize,Bihar,12,17.13694444097935,28.543510859579417,158.28631911535228,Mosaic Virus
Bajra,TN,7,25.27219191886637,84.5116594617738,61.05506907091979,Root Rot
Cotton,Gujarat,7,23.560763271963992,35.12503147802844,47.087407836301296,Blight
Sugarcane,Gujarat,2,31.805986186774653,86.83210005377029,92.52832579170244,Root Rot
Rice,Gujarat,1,31.978936624731745,75.85744242026746,105.81873755423956,Blight
Groundnut,Gujarat,4,27.182633903668425,31.96882693685666,54.397365671836795,Leaf Curl
Bajra,Maharashtra,8,27.73066777576037,31.228188340415667,213.59387345799328,Root Rot
Rice,AP,1,35.26949169659403,25.91706073886685,278.489378384387,Root Rot
Sugarcane,Bihar,2,21.908093132573256,37.31487725494687,68.82794014207474,Rust Fungus
Sugarcane,Bihar,7,10.370288448882325,66.13747291495314,254.67619267083438,Root Rot
Groundnut,UP,5,16.390908662582724,56.421172154864806,103.53063881458294,Stem Borer
Jowar,WB,6,11.06086332064674,62.934555292864026,189.9314522300311,Stem Borer
Cotton,Haryana,12,21.804886683971358,22.17984228856502,44.83560370092318,Root Rot
Bajra,UP,8,20.735068762890048,25.5979967010033,87.00386386014146,Rust Fungus
Wheat,Haryana,12,12.958898036037857,68.43818323108744,64.26225649002933,Rust Fungus
Bajra,AP,9,32.65076772602396,79.35358403674502,65.15781961292153,Leaf Curl
Jowar,MP,8,26.591822020168088,45.15952438280422,281.37042792365526,Root Rot
Soybean,Gujarat,12,16.77105117095243,31.653768558338566,121.87605775506478,Mosaic Virus
Barley,AP,1,32.773782275968294,41.58488617111618,74.90363198475066,Stem Borer
Maize,AP,11,30.03793576125986,48.84209755936368,67.96203628999358,Mosaic Virus
Jowar,AP,4,15.747854193966369,64.10951495564842,208.42032482213747,Root Rot
Sugarcane,AP,5,39.48664991918834,48.66313972098706,221.17669015602706,Root Rot
Wheat,AP,9,15.32278197566581,82.79287871993841,294.3320602977488,Root Rot
Maize,TN,6,33.151007918748505,48.084867631029084,195.3021431370883,Stem Borer
Rice,Haryana,6,39.04859449330334,32.69614632747271,148.46570991727788,Root Rot
Bajra,TN,3,31.765065406349944,37.38412246886517,82.76125251171621,Stem Borer
Maize,AP,12,29.973312080505462,52.561638341117195,31.013674285517542,Aphids
Rice,Gujarat,2,37.09964340456214,74.77238724308842,266.62034429288076,Blight
Barley,Punjab,2,18.073965816570166,80.85848065326272,240.87938045366022,Root Rot
Rice,Bihar,7,18.31467251397455,32.97035035824524,242.92668704390212,Root Rot
Wheat,Haryana,5,29.234811661131648,20.243033540293425,110.17466337094774,Root Rot
Sugarcane,Gujarat,12,36.46413339074644,80.85861681903083,120.12555892909599,Leaf Curl
Jowar,Bihar,10,28.521224450907024,35.97375269527241,239.42097295898506,Root Rot
Groundnut,AP,1,39.31146268928538,77.51639178621059,212.51845586233938,Root Rot
Jowar,TN,12,16.687069281002582,58.55235366099727,201.88997076103755,Root Rot
Jowar,TN,5,34.776388085731384,48.28808800917963,175.31449425619843,Wilt
Rice,Punjab,11,37.81790944753551,30.272996198925604,123.1416606373413,Leaf Curl
Bajra,WB,1,22.810071938572726,67.04259630580418,227.55282033861363,Root Rot
Maize,AP,9,38.85947580196989,77.27101575647569,121.05421800990199,Blight
Groundnut,Gujarat,8,16.064428613667374,52.27658808034213,225.71668827077485,Root Rot
Groundnut,UP,4,38.5850179978827,51.244874352614744,73.31921735202879,Root Rot
Maize,Maharashtra,11,37.08424178367058,72.8695369337079,185.32828335616668,None
Maize,UP,1,11.984376164882697,55.00830291106452,120.05001667961714,Stem Borer
Sugarcane,TN,11,25.639948240673093,74.99288093243968,252.00177791254077,Root Rot
Wheat,UP,8,25.86517154491171,23.78814937644499,165.23449746610075,Wilt
Barley,Haryana,5,11.709202806994819,80.03414320523339,194.72418621270293,Stem Borer
Wheat,TN,1,11.18593480322438,38.34494510325335,43.31199930417298,Rust Fungus
Maize,AP,2,10.152903424436227,31.843623643338294,158.66716543788476,Stem Borer
Bajra,AP,5,25.735265302566955,22.26054552289202,238.60490863249493,Root Rot
Cotton,Haryana,9,23.914468119074982,78.38511693302902,260.7963340645017,Root Rot
Cotton,Maharashtra,10,38.21380580669174,24.20807036130067,221.92750543071156,Aphids
Barley,Bihar,8,20.26918947574303,86.8101291072173,137.2005160262989,Leaf Curl
Maize,Haryana,11,29.746821865940518,59.53894112596893,92.09335031288863,Wilt
Cotton,Bihar,10,10.226902439218222,68.90782294490103,128.96238774413172,Blight
Barley,MP,8,29.906153374006905,70.77172954396782,177.2477870463144,Leaf Curl
Groundnut,TN,9,37.403800720807354,40.487914213586826,21.624174177395577,Leaf Curl
Barley,Punjab,2,20.64303869995173,76.45208435367735,275.3620828388451,Root Rot
Groundnut,Maharashtra,7,19.421713053508768,86.23684732175978,116.241012951215,Wilt
Sugarcane,WB,10,28.7808959461765,45.88957767374711,243.10599331754594,Root Rot
Cotton,Maharashtra,5,19.856561963724587,78.47445734508595,169.65312799288486,Rust Fungus
Barley,Bihar,3,22.072551264295335,74.04278707175692,205.412857892495,Root Rot
Barley,MP,10,18.19349622589862,61.271711044483816,232.65934370102818,Root Rot
Barley,Bihar,8,20.346676188368065,45.73311845880433,100.6147719487868,Blight
Bajra,TN,2,30.38231837293383,49.06297057038043,189.70326188777548,Stem Borer
Barley,Bihar,4,37.67125559278554,41.53259634462343,230.46072575206267,Root Rot
Bajra,Gujarat,12,27.493464271479,49.83893365370409,235.85940083779076,Root Rot
Jowar,AP,5,10.30100346784989,89.27388428250357,136.48091314330594,Stem Borer
Sugarcane,WB,5,17.9167768539629,45.43903388220871,223.98423576780692,Root Rot
Jowar,MP,4,38.56715585957349,66.58568274853883,104.53205515630634,Blight
Soybean,Gujarat,3,37.3096529149031,42.372450332013514,54.794515306060276,Rust Fungus
Jowar,Bihar,3,13.469417188016564,52.665341498226056,51.617818908229715,Blight
Maize,WB,5,37.25251189201983,25.864179888934295,161.59660988918398,Aphids
Groundnut,Maharashtra,12,38.93587069116761,73.42639651269519,127.3128338623541,Wilt
Maize,UP,10,19.737156872810196,66.27171130641757,85.0856174370049,None
Wheat,Gujarat,6,31.030204282098026,44.323950570500784,129.52998616318874,Aphids
Jowar,UP,1,26.79947246540889,56.739127751471955,135.31613101756216,Leaf Curl
Cotton,Haryana,11,20.111489756523365,81.0555285220364,175.0004841028383,Rust Fungus
Rice,UP,4,14.600073427555602,23.110290096274205,36.21797927884337,Rust Fungus
Jowar,Gujarat,10,21.007606723163406,85.115154772341,274.24588339590815,Root Rot
Sugarcane,Punjab,10,37.83389714315537,52.955972173066485,124.2163261774727,Blight
Jowar,TN,6,34.33745126720039,80.17587838545708,192.30616223792592,Mosaic Virus
Bajra,Haryana,2,19.920235919287133,80.3038047287227,105.79211631937797,Wilt
Wheat,UP,10,26.430260560324598,24.109859376156745,233.269257637322,Root Rot
Barley,Bihar,5,22.178850361287445,74.71162003259685,148.43507651862296,Blight
Wheat,Gujarat,11,23.987135439784332,71.30071702652262,110.10263868999306,Leaf Curl
Wheat,MP,9,32.83632058016505,23.0235482903332,289.86626159673915,Root Rot
Groundnut,Bihar,3,26.290186028525813,85.83765092495507,262.2579445947018,Root Rot
Rice,Maharashtra,3,15.431333902353748,64.41837652374318,70.49203372993799,Wilt
Wheat,Bihar,9,18.07106883413617,31.727380602698503,216.17922029587808,Root Rot
Groundnut,Gujarat,3,27.03381585632807,28.616803605937708,231.20932130798408,Root Rot
Barley,Punjab,4,30.784586797875985,59.33810946431958,29.675923867100373,Stem Borer
Maize,Maharashtra,12,25.243612821477374,24.118398512886714,289.0698369480117,Root Rot
Barley,TN,9,28.60631597023585,31.5086786317984,85.23226057530573,Mosaic Virus
Cotton,UP,4,33.68130854726439,86.39165439027182,274.34472862079303,Aphids
Wheat,Haryana,5,26.361757486241856,72.13186011088092,203.13974885333374,Root Rot
Wheat,Maharashtra,2,39.31574350156898,62.944237843897795,163.39063755188118,Rust Fungus
Maize,UP,8,17.067059554081702,34.61737373444193,240.03460849393022,Root Rot
Sugarcane,MP,9,37.590647511701604,35.29610676395005,209.00767233896295,Root Rot
Wheat,Maharashtra,10,17.429793843920734,51.208052721219495,227.2694711024914,Root Rot
Rice,Maharashtra,4,25.949337293011055,72.78379862387376,260.21363619557184,Blight
Soybean,Haryana,3,23.677203124078293,20.275072285705196,151.930916640219,Leaf Curl
Wheat,UP,4,21.18649807358215,23.099268666268355,139.2042031999581,Aphids
Soybean,TN,7,38.88204005802473,80.907813453082,271.9377873804968,Root Rot
Barley,Haryana,1,18.169046825979706,76.98459774298942,243.39970598895303,Root Rot
Jowar,UP,11,30.24607313029185,68.62768064058196,25.388678702001787,None
Sugarcane,TN,11,34.1220571603843,54.96724081821747,203.06918239856984,Root Rot
Groundnut,MP,2,15.910205368281042,30.158874451347483,273.09327585866276,Root Rot
Bajra,Punjab,10,39.19458779216596,27.156323390675077,211.40332412581645,Root Rot
Sugarcane,Haryana,5,26.39921427117398,83.37634292451301,174.96340573419573,Leaf Curl
Bajra,UP,9,37.434719848391694,46.776528767893325,69.24927042146616,Root Rot
Barley,TN,6,29.91643178991522,68.70058320784307,286.1618417142837,Root Rot
Sugarcane,TN,3,29.482805523303178,51.9338657601388,195.37789444380755,Leaf Curl
Groundnut,Maharashtra,3,20.367582677205498,71.16502439116191,48.28733500053283,Leaf Curl
Bajra,Maharashtra,7,33.11770430278264,33.53162169517778,279.7403995750131,Root Rot
Maize,UP,3,10.89358951599633,53.919754341741296,164.6494971868243,Root Rot
Rice,Bihar,10,26.674614463592963,46.38064471009555,64.02304348576281,None
Sugarcane,MP,3,10.964171896103043,37.153759033471744,83.42945019549836,Wilt
Barley,Gujarat,10,19.206156183364666,61.839779646128726,290.9871789017561,Root Rot
Wheat,Gujarat,12,12.8888734063447,57.58813060454504,142.2572749673099,Rust Fungus
Groundnut,TN,7,37.34773085053323,54.698386122621145,137.50875726071297,Rust Fungus
Bajra,TN,9,28.847810996165624,61.37719160008775,156.1270950712172,Blight
Bajra,Punjab,9,30.05531850622492,29.977153875297397,216.14570797630316,Root Rot
Rice,AP,3,35.53385272873186,45.93838339308471,122.20564045003869,Wilt
Bajra,TN,8,31.99097425787367,42.727199139231516,137.89196801749375,Leaf Curl
Soybean,Bihar,1,13.72586728442078,73.84227945274168,228.91312856884565,Root Rot
Cotton,MP,12,28.526149997786725,22.500685246064183,149.13510109852086,Rust Fungus
Soybean,Gujarat,8,39.34512191178912,39.73517649961457,219.8002682358831,Root Rot
Bajra,MP,11,16.42347672780142,84.2806017128997,289.4209067830303,Root Rot
Groundnut,Haryana,2,28.591417933574515,41.02454542407449,289.5070380241159,Root Rot
Sugarcane,TN,4,26.908429423639966,30.632963288276578,145.1618106041802,Root Rot
Barley,Bihar,7,21.749381373844308,73.01417774970679,85.58203120965487,None
Wheat,UP,6,38.639061509970645,23.349093337124994,90.3451496669555,Leaf Curl
Sugarcane,Maharashtra,12,20.69201156845019,49.84238949112503,249.38215160430673,Root Rot
Maize,TN,9,12.810413280586854,79.87504317515447,42.321632154688714,Rust Fungus
Sugarcane,TN,8,38.87628951382392,86.7866367499969,31.315946457598184,Root Rot
Sugarcane,Bihar,2,31.87660620446294,37.4313829867411,210.79676558001944,Root Rot
Barley,AP,4,20.27349626854686,40.73415636387303,274.8317343461348,Root Rot
Rice,MP,1,18.415348752691425,59.7075773415051,84.62487304771716,Leaf Curl
Bajra,Bihar,7,37.84079993830179,35.858609083457075,35.28118948744467,Mosaic Virus
Rice,WB,4,18.20649927880585,30.552084658018686,270.6805222820079,Root Rot
Maize,WB,8,26.114730180889037,49.818705774057406,119.1648143266714,Stem Borer
Jowar,WB,2,16.448652136194692,25.057365568211637,173.92183688918794,Stem Borer
Wheat,AP,8,39.85643841745547,82.59539798362133,254.1492810179387,Root Rot
Soybean,Bihar,2,33.08525758815007,43.39376353591524,90.0009110641729,Rust Fungus
Wheat,Punjab,11,27.029048204611318,43.53988872526568,188.34205472409684,Aphids
Bajra,TN,8,32.37479347548434,75.39611792253474,297.6227368916429,Root Rot
Wheat,TN,1,37.491038998024635,43.908385018416894,227.5666857503361,Rust Fungus
Cotton,WB,2,38.89372583261767,73.26347998676476,131.25537133697065,Aphids
Soybean,Maharashtra,5,33.580566532763754,32.686940980635036,235.04514352137645,Root Rot
Maize,Bihar,1,35.47197904999679,57.0291836201027,26.096376334107575,Aphids
Bajra,Bihar,12,21.933817737591912,73.79580286484057,80.29517932797287,Blight
Groundnut,UP,5,21.754689855188992,51.492937211895324,228.50995299462616,Root Rot
Maize,Gujarat,5,34.24889958231077,25.026928477768635,93.42607696095159,Leaf Curl
Cotton,Punjab,7,32.78875416589232,71.58316447953071,55.311812506688455,Aphids
Soybean,Maharashtra,2,37.02945110863193,54.58395456586593,102.12517141213553,Stem Borer
Barley,AP,2,13.990290824899223,42.14912861777864,67.9737446032533,Blight
Cotton,Haryana,12,30.724393560765986,89.49570143977908,137.78086036425347,Aphids
Maize,AP,6,29.42944701424942,81.32505579253046,54.87142738545472,Stem Borer
Bajra,AP,11,33.955595210606006,22.647578470686543,254.5570897698321,Root Rot
Jowar,Gujarat,10,10.736571547195364,61.555782111086664,238.39313310639847,Root Rot
Bajra,AP,3,34.78757336997258,44.81981118293238,105.95224506679735,Blight
Soybean,Gujarat,8,19.792799598356464,22.618363232953868,165.57954373192032,Leaf Curl
Jowar,UP,3,30.613663930602158,20.790791885038356,259.4097431866827,Root Rot
Rice,Gujarat,10,28.496787147190105,60.86304477531443,280.126177334884,Root Rot
Soybean,AP,4,23.205949624885644,42.40914615520856,45.50442036029422,Mosaic Virus
Soybean,MP,7,32.380826016755876,69.23213445299496,222.165762549634,Root Rot
Cotton,UP,1,38.83656791246531,51.80949003602921,57.928625069383735,Aphids
Bajra,TN,1,19.704249397656483,73.6548291471738,25.609436583430664,Leaf Curl
Maize,AP,9,32.45307649507491,76.91456642726396,42.10446804026812,Stem Borer
Barley,Gujarat,12,19.436111345305466,66.00640835075075,181.24645181351474,Stem Borer
Wheat,Haryana,6,35.36959420948247,49.25808259297641,125.5924409258962,Stem Borer
Sugarcane,AP,5,23.11819497668281,89.19340752416122,53.229011437642015,None
Barley,UP,2,23.47797202183613,41.46797665167249,152.8114852718785,Root Rot
Wheat,Gujarat,2,33.15641743409455,56.02055341109401,162.30471122557142,Rust Fungus
Rice,Maharashtra,7,24.885090984312384,56.42828716958209,240.47059093451705,Root Rot
Maize,Bihar,6,17.999338538226866,49.983719588280174,205.8253505291409,Root Rot
Bajra,AP,12,39.86610801008275,28.49907233808076,150.4706632402933,Aphids
Groundnut,TN,8,28.60676178745073,44.77594645541379,110.81417748938921,Aphids
Soybean,WB,3,29.35448670244686,35.063282213110796,20.56239247739051,Stem Borer
Barley,Maharashtra,3,29.39745753513273,82.99000351210765,252.971690324074,Root Rot
Wheat,Maharashtra,5,36.50077198261193,65.87625581065716,94.75591105672649,Aphids
Groundnut,Punjab,10,15.516160169554102,40.146992883904645,79.70120157403028,Stem Borer
Barley,Bihar,4,11.774545155236101,59.601283625220006,225.68822918452275,Root Rot
Maize,AP,12,21.601015355348814,79.72452655121731,40.06180433912256,Rust Fungus
Bajra,Maharashtra,8,26.947155415254045,85.41041462353256,93.53320526953586,Wilt
Jowar,Punjab,6,18.571288635292298,25.252489403017098,141.81634780411747,Mosaic Virus
Barley,Bihar,8,30.676210134736294,75.08359511594506,143.64317175880663,Wilt
Barley,Bihar,7,12.217479368118486,87.64156637862824,64.19740027089591,Aphids
Bajra,UP,2,33.72128413250432,52.70720615660718,31.233841356944964,Rust Fungus
Rice,AP,9,31.542580590969916,89.68738070153064,151.74947834606462,Blight
Cotton,TN,11,16.418343615224735,86.99545936027899,120.08994571365301,Root Rot
Barley,Maharashtra,6,18.953627158184133,65.9823943663687,99.75781711551521,Blight
Bajra,Maharashtra,11,34.21006134515622,79.3327979784566,95.77608153508439,Root Rot
Cotton,Haryana,11,33.20013529054323,40.75941824516396,161.169503114115,Aphids
Bajra,Gujarat,6,34.41298472001779,84.2224555226366,26.066302763486256,Aphids
Bajra,Haryana,12,19.667285346754383,61.43223771418468,49.70304710102481,Rust Fungus
Rice,Maharashtra,2,39.087135504199836,55.67659116352813,111.05714372352861,Aphids
Bajra,AP,9,31.460146881219135,78.49632351433989,154.34804187513842,None
Maize,Haryana,1,11.956023621902641,82.26460649848286,214.27163985705675,Root Rot
Barley,TN,6,24.332045620328323,69.08743468283686,102.06995372821669,Mosaic Virus
Wheat,TN,8,29.936411364178074,21.752539826086686,206.77258140475163,Root Rot
Wheat,MP,2,15.059505770410762,61.80442991908036,128.4020150919997,Rust Fungus
Wheat,MP,3,37.05306779979523,77.51591274690975,236.92174044902686,Root Rot
Bajra,MP,10,32.623261034513,58.16885370861142,154.57327458587378,Root Rot
Groundnut,Bihar,10,12.442953031995069,85.44010504337238,171.5893077246493,Leaf Curl
Cotton,AP,7,37.39594324737601,82.81221700996927,141.81968337144883,Aphids
Cotton,Haryana,11,22.131090403283707,57.07733762640365,57.209972527834566,Wilt
Bajra,Bihar,12,23.574084327051494,48.26815549250813,67.92679402363572,Leaf Curl
Maize,Haryana,1,33.49324481280068,23.855351551921142,132.13848072446393,Blight
Maize,AP,5,29.31993050200565,64.28184201729727,47.66946489934034,None
Soybean,Punjab,11,23.125860857366376,38.61752936588947,59.25361239571628,None
Bajra,WB,6,17.788739729639673,66.79166185439118,194.6458306768089,Rust Fungus
Sugarcane,UP,10,25.506871959094738,75.91328661830832,197.30767308858816,None
Rice,MP,7,27.375392421411764,48.60854575245375,55.68222449126592,Leaf Curl
Wheat,AP,10,28.927970430178075,21.090931689633518,259.06917502399966,Root Rot
Rice,UP,10,28.151897487567375,80.56774032147959,259.8831676835123,Blight
Wheat,WB,7,28.519104889089768,58.430497579320175,126.32422340574807,Root Rot
Jowar,Punjab,3,24.272127848815895,42.03540064152962,159.4291402807301,Aphids
Jowar,TN,7,26.856635169976457,64.36572316594618,244.43283781642694,Root Rot
Bajra,Maharashtra,1,18.659145540870867,67.20758883678494,233.55797143290818,Root Rot
Jowar,UP,11,14.751247458533179,30.322669475985293,121.5694546993271,Aphids
Groundnut,WB,4,28.208070575572798,65.2481071120892,108.78730902459877,Wilt
Soybean,Bihar,7,11.409960756309058,40.06808864700204,206.01582529620978,Root Rot
Maize,AP,7,11.956208906614831,76.25373592011162,121.78552304119268,Stem Borer
