crop,region,month,temperature,humidity,rainfall,rainfall_next_7d
Groundnut,WB,10,12.976297829827326,62.36854782751065,110.8479998177102,129.8243954695238
Bajra,TN,3,13.770220209371285,34.72068879818748,85.79815404257984,104.35606099997926
Maize,UP,2,37.29015438826207,47.94660762651247,174.86860954012357,168.49278988724635
Rice,Bihar,4,35.31353295753799,36.179564798229094,81.16602582121263,71.94039455741252
Soybean,MP,8,23.811344951483196,84.26432130203872,283.4983411108222,353.91695045979793
Cotton,TN,1,22.901562753314597,43.65920491468198,225.08941738165717,176.34016782034504
Cotton,Bihar,10,26.583990246493602,51.43514418190017,53.99218462208874,52.33223131745132
Jowar,Gujarat,3,27.89907549644869,36.439008287685155,95.28110034073492,124.0954208259339
Cotton,Haryana,1,17.626496813029142,25.939570812746215,295.08264966289016,266.06533900479053
Barley,Gujarat,2,22.11225290431757,55.87896329965097,76.05184679726415,65.98822211875128
Cotton,Punjab,10,28.590788924167533,80.81062884514965,52.74801329684862,72.87078942778155
Barley,WB,11,16.188021582073368,44.6177153822518,85.04893733729705,82.37153974618371
Sugarcane,Punjab,7,39.96499712899633,74.66780229805558,219.87977842801783,218.67172129744853
Barley,AP,1,18.48818356876112,22.282862631309065,165.0044022981336,145.00023311534898
Rice,TN,9,26.572458340659992,36.48560520660649,38.9180887026933,47.37855739526886
Bajra,WB,8,26.62478781197371,29.204672894082293,121.2998416307369,119.5819856508981
Rice,TN,1,23.544556851673114,48.201767847312894,44.253744056743706,23.044144037954727
Bajra,Gujarat,10,17.24630370031433,82.60330500989394,101.39115558424743,116.27508419600659
Jowar,Maharashtra,1,26.960592170065585,46.145835134303574,67.86945785166694,79.64015461897954
Sugarcane,WB,2,12.73043246050332,62.23265403014742,81.76082907529437,69.23957592842378
Bajra,UP,2,21.607783400066012,82.86994834795297,237.88556447320136,234.63358126625988
Bajra,TN,6,16.727565850480115,45.18505857883096,239.379264372877,300.0123872706881
Maize,UP,1,13.725333219068391,45.60289379034999,225.07649755181728,217.9902908617568
Wheat,Maharashtra,4,37.764487926434725,26.15881285435414,212.70969342453242,159.6928315043328
Wheat,MP,7,30.9982874482982,44.433475603572305,88.64624990011808,69.59172430286762
Maize,TN,12,15.064866470233998,72.2311916894521,143.40561030557552,131.48745300357615
Cotton,Punjab,9,38.48187581798549,79.12405650599568,148.81285150755707,174.53140296567636
Maize,TN,10,16.47976324443273,70.59253607586707,169.76026063651219,208.16224321889766
Bajra,MP,3,17.068397913917156,20.484774830109746,259.7769187751506,302.1329675471759
Bajra,Gujarat,4,13.998111266351845,28.188376000382625,268.81527097885476,342.2558382724452
Maize,Bihar,5,31.835594062944487,71.16873985800066,80.49476270972913,74.85283388345061
Maize,Punjab,5,27.126262979046878,85.96776610329215,140.9583410549611,134.13856029198232
Cotton,Punjab,2,11.74753397244612,68.67527912007671,61.446818080400845,70.94959310575959
Rice,Maharashtra,5,10.758998482448888,35.82723192197368,201.48917802957695,253.25340265226467
Sugarcane,Gujarat,10,25.97978463327192,27.52908524165279,180.17965149975765,143.65145355808212
Soybean,Punjab,1,29.54593575768061,81.39113984894757,258.2314987313341,275.22632906525877
Bajra,Haryana,7,34.686208495475995,26.93213583698602,165.28966930626615,184.75069079556212
Sugarcane,UP,5,24.348187724666182,30.572587462080044,238.7059182057769,204.90962078007595
Maize,WB,6,30.295914362771715,61.76849050699595,109.06528268738532,78.54732104088197
Cotton,Haryana,9,32.009669828712674,33.29979546216276,214.3909707978673,162.27889088190284
Barley,Bihar,3,28.391580789343177,35.93153491824158,31.245152705638258,21.877397049042173
Cotton,TN,1,20.56648757102279,29.95809982111352,62.427606661806145,45.25043320780821
Groundnut,Gujarat,8,13.956864490829293,86.10283396820186,145.1513603812682,142.2214307773123
Groundnut,AP,2,29.426156335885054,28.744762685968453,268.33033783177336,247.05563764908786
Sugarcane,AP,2,33.06088995437199,85.19324437299169,267.831954411115,222.21095099623957
Wheat,Haryana,10,15.694813559618852,42.83378844522269,187.65557036780012,168.4060839609856
Groundnut,Punjab,4,24.846001572444436,77.50916430385712,56.36860101622823,63.843386481580794
Groundnut,TN,5,21.91736154360863,86.49982986411207,210.67035215173064,252.49413994438453
Rice,Gujarat,1,16.17109226575949,56.34804257695481,69.5267650262572,56.55360108648489
Barley,MP,11,17.359394495855106,73.91204872765536,118.13025947532422,86.73432153798012
Rice,TN,3,17.130224449830283,38.62073269594761,107.97245181004168,85.2354340760084
Barley,WB,11,22.56792863480095,46.807493485449186,267.65040941167865,233.664633248935
Jowar,Maharashtra,8,21.713857549953218,58.70907078964019,214.1996447941765,237.13618399165432
Soybean,Gujarat,6,26.625361966803172,79.53228236732363,39.89586069080269,37.04320200008447
Bajra,TN,3,12.796320695879075,63.45166277769504,256.1482992435418,166.67830116375927
Groundnut,Gujarat,12,27.437510077127857,21.546917680936275,140.5123295500294,130.82016247042583
Bajra,MP,7,10.65538264869437,41.334919591360475,231.3340803213707,227.8747393513202
Groundnut,Punjab,11,17.721253850209628,80.54802841555968,237.470058477331,223.84392341974925
Rice,Bihar,6,25.064140419383712,36.81657753506043,299.63066448573653,314.5118306161227
Soybean,Maharashtra,5,30.60808910153972,45.754971917442575,117.14437751497789,89.94116271159766
Rice,Maharashtra,8,33.13796870843791,47.273030620735994,262.04412781462247,288.480082589178
Rice,Punjab,8,11.066839487991418,30.811691404820962,100.30306213986202,103.3305025903246
Barley,WB,3,26.12460663900982,44.486843454688454,298.75124024697186,211.04403528675306
Wheat,AP,8,20.633097775678728,77.21945032849172,134.87034421264377,127.7308850298251
Cotton,Bihar,10,30.847267608647844,79.43657079023491,204.8504731675313,178.12891633677793
Sugarcane,Haryana,9,18.513392863349026,60.662828087583144,298.46273462179295,281.8826400786234
Bajra,Haryana,12,32.31170888882352,67.51177234784132,76.11689009685753,86.98948662470116
Jowar,Bihar,10,28.067107235099776,57.420089242675296,194.71993452478034,221.81016733823213
Groundnut,WB,3,33.690171511528014,23.09907951293859,299.54556152713786,377.94795285902535
Rice,WB,11,39.53181874213987,68.76794067005821,284.3088298503478,238.04325800933978
Wheat,MP,8,37.25757931492501,89.75856129224982,81.80741104961814,78.36295211107864
Rice,UP,8,27.79870584538652,35.9476328076909,47.64304495384386,29.681720169363235
Soybean,TN,12,36.81286532223923,88.75058392534837,139.30035503525818,137.19344085506367
Barley,WB,7,14.592694385644128,89.84415204334238,233.73952711692743,261.61889854761546
Jowar,Haryana,8,11.291054707658457,29.906022384120124,241.1189103522136,230.05441944247235
Cotton,Punjab,1,25.99399749710843,84.82946262041322,190.0798283092502,177.64433340692372
Soybean,Haryana,3,39.231093284165816,67.28728441901157,192.1686284093881,196.11830608822768
Maize,UP,6,31.29209342325722,52.64602771184204,53.78458824691401,39.95802606266537
Jowar,Bihar,12,19.154272107508937,44.12625022404739,143.53852270359977,173.77521496612115
Rice,UP,7,30.0631405842133,64.08611155361439,181.32714291213293,147.02058045003406
Soybean,Gujarat,7,11.197231393141049,78.9950674008768,211.4076728116764,224.3259314276766
Cotton,TN,11,24.118588619814545,22.38716518495686,45.696822014923384,39.33966725769624
Wheat,Gujarat,6,17.11767050239987,57.48235899085512,213.38228358019936,254.5431235156556
Wheat,MP,12,11.475944546866936,65.51847890284782,283.55526463680195,340.47679103809526
Bajra,WB,12,17.497311421185564,21.792230416363186,240.1459111602767,198.72532862095298
Cotton,MP,12,31.67381293983305,82.23543197195639,194.68537791752266,199.6190271113966
Wheat,UP,11,26.53566346800282,86.62529436275803,47.19799605864546,46.51047012757763
Soybean,Gujarat,4,10.703046948623651,62.87439196406734,242.41981192825222,263.04000492655933
Bajra,Punjab,5,22.292132594619883,28.190075212392074,205.62754246063255,270.58052092712785
Wheat,TN,9,32.56513313600776,85.26881972276307,173.63434175405874,135.85032290876305
Jowar,Punjab,1,38.63814080690054,76.35049681680914,244.60014388370604,273.5080379498392
Barley,Punjab,2,36.23072712577103,21.99837603377404,208.86060495743516,227.4550063330523
Maize,Punjab,5,10.045592536899175,60.54103395380445,151.51579166973318,117.13897180791085
Cotton,Bihar,5,16.56105991080461,28.017612146573327,85.68060339342495,89.19607291426163
Soybean,WB,12,16.23210652725657,29.87464773438122,161.2152478719294,175.66336804915832
Groundnut,WB,7,22.392838900832274,33.475696145479155,63.13979972793633,56.27498449582883
Rice,Gujarat,8,29.372636936270226,47.73319464910607,36.8547865280867,56.0431644747051
Soybean,Punjab,10,14.59207182643788,81.34680025969752,85.50866722075264,52.47139627236055
Wheat,Maharashtra,6,37.47036082016369,22.17527888713681,122.78830401602731,154.62118034943313
Soybean,TN,6,33.31350744464316,68.24476789434505,201.10549094580875,258.9631136162157
Groundnut,Maharashtra,5,22.579958119829296,87.51855523355164,159.82475537786786,167.4791160882355
Rice,MP,5,27.51980428822576,64.88634106583638,225.8406579427383,272.0653348942807
Bajra,Gujarat,11,26.25406015847319,77.09235415848164,226.49334368978788,174.78006168464043
Wheat,TN,8,27.46690167031231,83.12406210338148,217.70103557706452,259.50325534966163
Sugarcane,UP,5,35.80345761248705,70.0358463367019,173.29328342101408,220.72973148517275
Wheat,Gujarat,6,16.0035891835202,66.18899588019576,205.64930543903776,163.57631636700373
Maize,MP,3,30.511419060275585,21.25767207322375,293.6794013162957,280.30288044573183
Sugarcane,MP,5,13.210984004124585,56.32223623234213,217.61879685220364,249.5915447672483
Maize,MP,9,23.774919243671313,52.845805069166744,227.89441270552146,206.0743685224919
Groundnut,Maharashtra,3,29.075166068455147,56.58939389386161,101.53399394562753,126.14866025517834
Cotton,WB,8,10.37504983440353,50.2736273168527,153.8360458030562,147.9848909026417
Rice,TN,11,13.241987920220293,83.45902602830434,141.85778984649568,107.72780257040608
Barley,UP,7,12.73800308274317,82.23210626874871,118.97166569944528,134.25420699853788
Bajra,AP,4,21.240778228034344,28.798898875463927,148.67718549626932,104.13893963047988
Barley,AP,5,28.66026870635343,57.30249603543717,187.4460034717337,249.70439876637036
Jowar,Punjab,8,39.87895091396908,87.16912886588497,194.77583226555,208.09421094183327
Jowar,Bihar,10,17.622366560251503,61.90649089637727,255.08086975119892,239.7803313310797
Groundnut,Gujarat,7,14.078785944747683,76.11678940762255,203.77028126758333,238.9366244340482
Cotton,Bihar,10,22.442879451628563,46.13520154598124,263.42486930637233,303.0329705730158
Jowar,AP,10,14.37926298005369,46.40742968728448,203.85165121685296,191.4153821260872
Wheat,AP,2,10.736336277952862,42.79810983475484,118.0220396057523,83.03738156289545
Soybean,Haryana,8,26.91877176964948,21.529182524013574,196.64388239477455,227.25725072985517
Maize,UP,8,36.38717539677723,84.73961287188666,224.12548955920028,283.2213463264269
Jowar,Haryana,9,35.82550315362072,44.47491893568812,211.98322787952725,257.0043643118947
Groundnut,Punjab,2,13.023657184557248,45.696156945917195,257.97545684843305,230.86488027773942
Maize,Haryana,4,14.42430745893661,73.16831858766227,273.56184625696676,283.8149797535358
Wheat,Gujarat,2,24.73362979475121,56.882518586331116,113.85931434381156,148.15035838948327
Cotton,Maharashtra,4,21.031495604153235,45.34295085267111,42.0975631280496,34.56048137969166
Rice,Punjab,3,31.09223628304569,81.85322009630073,203.79499669310457,236.30231026585315
Barley,Maharashtra,7,24.848230006357543,77.77654494457406,50.87354246945114,50.71859305730304
Wheat,Punjab,5,10.603545360619513,88.37611000963776,267.5150711265664,215.41560063230557
Bajra,Haryana,7,18.53692534838298,64.87151451751524,250.20608164715995,286.9061411627165
Sugarcane,AP,2,37.04475612075386,68.30676277172981,219.78779070123917,239.0976132750077
Groundnut,Maharashtra,4,25.345264806229615,42.71496663812066,279.3292831079639,256.7619558578518
Barley,TN,6,33.93846255109477,26.970599191718367,268.41126235589354,350.4493628793407
Bajra,Punjab,12,22.06888297830782,27.414171429403964,278.4213587021461,343.1730559767397
Rice,Bihar,5,30.308909435387168,65.21583233346307,225.92457026453474,284.7470100383629
Bajra,WB,11,15.07009651710878,27.92901458745681,123.16778382601458,131.91840740724552
Cotton,TN,2,32.095998016650505,83.46385960287606,33.36853189730126,25.458361795344594
Sugarcane,TN,12,33.59743139250447,69.27080578877474,37.23696282543514,36.960242977831726
Maize,MP,7,12.704207773478364,35.83447179795135,242.08076772894128,263.130532883995
Barley,MP,2,15.499322291598805,39.54481627163997,73.58643479484965,73.07955548495349
Sugarcane,MP,9,23.886678207685087,69.69816021927124,107.66629373586848,93.68406498265831
Soybean,UP,7,29.123102092228947,77.68839545391842,184.10985647540082,232.98830562427696
Wheat,AP,12,29.124740037245292,78.76009910970387,56.705485545100686,47.675683229712114
Soybean,Bihar,3,30.046089417271283,62.07190205058864,295.89191748347343,226.6866409215979
Wheat,WB,6,31.43245740999099,30.866239040064382,248.78875713989936,262.12260264419604
Cotton,Gujarat,5,25.172999131626213,77.28516509466192,183.7190260387554,184.32135047048203
Sugarcane,Maharashtra,12,27.245664677540987,75.41504700447678,274.3684729764782,265.1160198680796
Rice,TN,9,10.252184014248924,78.47503101767869,158.19981326973033,146.48963463992175
Jowar,UP,3,14.998021160267088,31.03646463488341,271.14513503419926,208.33224820565667
Bajra,Maharashtra,2,24.956921262847526,67.9050422318401,251.2744535736426,215.0228215869994
Jowar,UP,2,32.36779174211068,87.21707534138356,23.94332981905479,28.53720956482513
Sugarcane,Haryana,4,34.267747000701966,37.92431103045547,243.0867519051397,311.0079398701045
Soybean,UP,1,31.868310762416556,70.17096187010266,239.50029852116776,309.8183890019163
Jowar,Haryana,9,24.59208169855629,38.1242202022476,108.86653085102611,67.07720845645251
Groundnut,Haryana,3,18.43832643540602,41.496748612371,158.05168694103796,196.116874126786
Jowar,Gujarat,5,23.341484807245322,53.96876532534486,58.69457966101423,57.24685810871091
Wheat,WB,2,10.278846942701641,82.64678305129527,206.64288257809224,208.49234452429846
Groundnut,Gujarat,8,27.93878368335476,22.706326827092514,208.83007845526282,201.74686695527947
Barley,UP,11,12.237007123298845,89.27489175708205,294.80847304360526,363.6110941062276
Jowar,AP,11,14.361702846211363,74.04540047266954,222.37091096616476,222.24245302448375
Groundnut,Haryana,3,28.779298613567885,45.18452282550949,145.25745678496156,87.19370049987273
Sugarcane,WB,5,10.40046017037248,44.79121425309885,70.47647271251074,93.5316340661963
Bajra,UP,7,27.20665999883292,53.808686528625614,240.56031145142444,311.09595541032047
Barley,TN,2,29.151402619608394,81.28349822691894,119.06277806057395,120.56735922597291
Rice,WB,3,33.64825040550637,21.254213858703817,284.2429080930551,266.9802825577163
Rice,TN,8,12.040915838905672,58.37747554843036,97.5847520941604,71.70541129741477
Cotton,Haryana,10,10.087949901895556,23.926051159231086,75.04888928414843,48.7987361663496
Jowar,Maharashtra,8,33.005736817895716,28.09205231398142,193.72173160792454,143.19133840720758
Bajra,Bihar,3,18.701616375974766,68.34661050838999,276.37674059634406,315.9453186783008
Maize,Haryana,10,36.61615664570742,36.40162196063164,59.498877602928154,40.31632276906086
Groundnut,MP,12,15.549057823742926,22.91163636722656,31.576078283780827,31.0572532527439
Barley,MP,7,27.56517266046232,31.496609605191516,290.86781323694584,360.7528238238121
Sugarcane,AP,11,13.28228993062444,34.60466585052544,58.28264018536665,68.06718755784401
Jowar,WB,2,22.080704452132245,73.88473969972046,190.10550654673207,235.94791330286546
Sugarcane,Bihar,9,36.46193184906791,63.74468920244652,75.74738585466368,57.90873456556905
Maize,TN,8,28.250425252313168,71.45868088757845,66.95091693925987,76.53637227690562
Cotton,Punjab,9,30.688511072994608,45.887559572048275,63.692715942145014,82.60807386715837
Maize,MP,9,16.77910991212449,27.91929420614631,218.79166987599783,279.1154592944901
Wheat,Bihar,7,37.682527611040925,76.3703072411204,232.69414444464383,268.442987626938
Soybean,AP,4,28.704473210434685,29.82847870586368,53.54405337416485,65.57319120776755
Barley,UP,12,13.176564526594694,46.787723681660765,58.23923975919528,84.34128976718584
Soybean,Bihar,12,10.466567435097629,38.35947691640288,281.6126325036194,350.60354325003715
Maize,UP,5,10.477675495415893,40.75743975732634,184.8807652604473,174.20436775489577
Cotton,WB,7,11.536353766475608,62.12996632159515,238.76270945345254,205.53844795430808
Cotton,Gujarat,5,37.34847586814842,31.504650664928292,42.55579852426626,32.96620499969886
Rice,UP,12,20.751361890093882,51.21117231901187,34.67541582781314,25.5354219626944
Jowar,WB,10,18.9469758263598,64.70818735771186,130.93537134218792,155.74658819658762
Rice,Haryana,8,22.49637170035503,80.8239237915714,175.47122928455718,221.29255542979374
Barley,WB,5,22.28714740592062,45.98592637959274,124.29994953011975,112.79538107247015
Barley,TN,5,17.1547982706873,42.30842470267559,219.7610995899076,220.71745415117798
Barley,Bihar,5,12.754840287548525,45.74930574958678,207.45519516784628,205.17299383981972
Sugarcane,Maharashtra,4,13.25879777876204,55.05579493433828,145.1193080599718,148.87351271755992
Rice,Gujarat,11,27.975660946814877,41.91662156289038,42.23711422735056,50.100741443864884
Sugarcane,UP,12,21.90505154919296,37.53164455259597,186.74739064228146,212.1539154393092
Soybean,Gujarat,11,37.073661637486545,46.271216449231474,87.72605496570536,73.12489507373459
Jowar,Bihar,12,23.91210131463023,74.44804853601647,128.03462676159117,109.8563026384611
Maize,Bihar,7,25.104747271280452,37.697035089791356,24.03139608336858,26.581459640564567
Groundnut,UP,2,37.84734943888766,79.12407431168562,165.91028570353322,154.98172035737687
Rice,AP,10,25.04922218470586,39.95745789945556,215.7175856782434,237.9626924481816
Groundnut,Maharashtra,4,25.059459326629323,62.21538278215752,181.6991652066796,180.8573010653444
Cotton,UP,11,20.89488940879903,87.96833975858105,230.44138909932852,238.94800978768032
Rice,Punjab,3,31.312355811502396,86.6255001811526,299.8363751953031,260.7096554539898
Soybean,Gujarat,10,21.766830044549778,50.42430990006553,197.11898424804647,198.36809399077453
Rice,Punjab,8,27.64966511199672,24.72610385094205,81.9021666521116,71.60387652526678
Sugarcane,Gujarat,7,23.42186031184235,83.18401000670647,180.24156100615534,210.52831578225093
Jowar,Haryana,3,25.862345828976586,28.884118711406195,88.62086505506953,45.8541344485439
Maize,Gujarat,4,34.81081897485119,84.64844631457768,112.456526988279,113.32383938886035
Bajra,Bihar,4,22.41199064028097,71.28414243695136,118.57230893946985,131.3407104687705
Maize,WB,12,16.902334180589754,85.39673843757888,165.59595662160595,175.14242198777106
Maize,Punjab,10,27.10961276344007,66.5774268270078,166.64493755596237,180.0795987790974
Cotton,Punjab,7,38.12526455624892,89.6578873527976,206.84911102326294,160.10622905966898
Soybean,MP,8,30.796360624870545,52.690117666318145,142.56288103794296,166.6637030881864
Groundnut,Gujarat,4,19.250897316503348,43.07350554171591,72.55466391924236,101.77892511940446
Soybean,Maharashtra,8,38.88981495480089,47.531836992276496,157.47640233485996,194.83936363128174
Bajra,TN,1,20.28150703499245,44.52022524803495,243.01115472645154,197.52565229466404
Cotton,Punjab,9,39.49762071456841,48.05580996115196,216.7910595729612,260.3321320677362
Jowar,Gujarat,7,15.759691859693904,81.96414741119112,52.27752269731588,37.9442389515648
Maize,Bihar,4,39.98948603021598,61.44427946111077,285.53385562676533,225.96921683974762
Sugarcane,TN,8,12.277169497258,70.79885444350887,105.6320056511752,65.21355561029546
Cotton,AP,12,31.397196451769556,40.15112819065648,184.2083313056899,128.69402909013752
Barley,WB,10,32.21324758137436,89.29094782146915,28.979043876049126,17.43460610582404
Rice,Gujarat,2,30.387240608943802,39.65143195228004,274.653475435804,311.2946508598165
Soybean,Haryana,8,33.32820302938811,31.13176019027264,211.40005096153217,144.06167883753665
Cotton,TN,10,24.154988249427266,74.47362097092966,97.29543284094434,98.4271984603103
Barley,AP,6,11.623418397277225,78.73527344594932,211.33310473486307,180.28159056706832
Groundnut,Gujarat,7,20.732598782034643,47.56566865633954,101.91320296739718,88.62130593913908
Bajra,Gujarat,7,29.269434916004457,57.875024754908495,92.72321458842963,100.29175118478058
Bajra,TN,2,29.387411419026492,48.988958852354116,145.15568449165937,138.25716035593817
Maize,TN,11,15.855814969399603,40.57453691864565,188.01822181847984,165.2201428087444
Maize,TN,2,17.5901561892964,76.93639222958635,78.61698580980006,59.15473386470735
Cotton,UP,4,24.600944136473434,72.99261493300878,228.0134204475054,202.54641103259445
Cotton,WB,6,31.858315681366584,53.973004081299095,181.85438192509721,181.11599018519982
Jowar,Punjab,4,35.58394309007368,51.888564567979635,22.088843317374213,23.430921795132907
Rice,TN,6,12.59454544122768,32.61145863431764,173.825246829677,167.3376732453053
Wheat,TN,5,37.76859747016637,64.60913520287166,137.85616755546545,111.3292411598824
Groundnut,UP,6,37.83194987637925,84.65744193869097,207.42071075477972,258.40453944214346
Maize,Bihar,9,10.238012262939177,70.3190724621738,271.3789422275504,342.6543756314863
Wheat,AP,6,25.192287270259065,55.43893459934289,93.54180471106305,85.92428319118031
Wheat,Maharashtra,6,27.614327921239862,22.706095633970623,208.6304635584388,273.8300447985309
Rice,Gujarat,11,26.611402873703224,85.119799102359,62.467157945776194,52.87017189182513
Sugarcane,Gujarat,11,28.473149725845808,41.56310366188849,43.96633834396192,36.948317447871894
Sugarcane,TN,8,25.10053845588819,40.99667646926142,280.9119735163664,242.32614177741794
Maize,UP,5,18.814207413000275,52.87172375905007,261.44102436470916,227.2847498439625
Barley,WB,5,12.871131584821448,50.041614618231904,160.39333186468693,193.5186844429191
Rice,Maharashtra,10,16.251382317659612,87.36446479285117,58.730270270357416,65.88146246167001
Rice,Bihar,11,32.20765341363932,31.55052183763423,93.7304013998105,112.03665922954931
Soybean,MP,1,17.231905558959276,68.2385508342979,178.8661761935742,191.4766909490378
Wheat,Bihar,6,34.89131006883189,27.47342391230852,202.5175304595308,183.71800393158142
Soybean,MP,1,22.10465101013576,39.38283049466489,213.37022230521617,178.37613795389223
Wheat,UP,11,22.434275646943743,70.54960248818603,229.38781161317377,176.19759193459203
Sugarcane,WB,8,36.05496223545795,76.28304037012273,78.76390385034014,79.32116467445167
Maize,Maharashtra,10,16.428664848291845,52.8247158606159,102.95080423073117,72.30680611684689
Groundnut,MP,9,15.688577100994948,75.25415759110592,23.53447305059523,23.271680876571658
Sugarcane,TN,6,39.56219216583495,85.45889356702979,40.7159157645889,39.63911199200514
Rice,Punjab,9,26.21813320774207,85.5051204335388,106.65727641601936,117.45393486723381
Groundnut,Punjab,2,15.715621121729683,43.973211880296304,72.01762060678968,89.09814027524482
Cotton,TN,9,14.974144901345124,41.84978890058825,157.91138776210616,104.84469594625654
Groundnut,WB,4,35.849949079780174,70.85112565344596,257.62525100502535,194.45600368307518
Groundnut,Haryana,3,27.995379014124143,65.78661519379608,222.43651039901877,209.38053160026132
Sugarcane,Gujarat,1,13.45114762845298,47.45855757895943,231.28307312507556,308.62948296416397
Rice,Bihar,1,36.6072426566878,36.007131290173916,188.07091528081142,212.1329719047356
Groundnut,MP,8,23.317150170418625,63.290232135120796,216.12229183910472,270.64345800603087
Sugarcane,Punjab,2,39.68071816391175,50.11672946812054,70.40049476223697,37.895052820302595
Sugarcane,TN,1,18.45280983057663,29.247940912969298,174.68957173950656,144.33288836835956
Groundnut,Maharashtra,2,25.86451694344618,64.7474126194781,179.76603960802885,124.25110043562458
Wheat,Maharashtra,3,15.193008421978922,68.8372088254478,196.0389408747887,169.11269075523168
Rice,MP,4,23.191179360699664,45.496240705213054,238.19851707932247,204.15002625408076
Bajra,Haryana,11,15.296126470280065,78.23680849770369,284.3206520997771,344.2961796686686
Groundnut,AP,9,19.216932595567947,25.157115828291058,219.28167871729735,270.60321793392114
Soybean,AP,7,18.09597213459906,54.71368459926317,278.31828842727134,331.6856265258193
Soybean,UP,12,18.49281796771576,86.94341308319743,173.9775602082353,102.8853979060091
Cotton,WB,5,39.09478934173994,33.33241956983877,101.0153371871577,96.66721693054845
Rice,WB,5,11.153394573645492,32.062696934905645,204.38849117642184,158.87900471488797
Sugarcane,Bihar,6,24.90584576120229,46.50876800486673,294.6621350953088,354.877394813713
Jowar,Bihar,1,28.877374127929844,38.765882980519805,218.71866622548814,200.8257062393161
Maize,AP,6,29.82284123332015,35.50733755702119,291.32390870777965,210.13564178759668
Barley,MP,11,32.63637064398955,86.48901430725564,26.27006665726723,34.54080523067323
Jowar,Punjab,6,32.82896224679138,44.139344127431116,92.34102889547647,66.65445571920273
Rice,Punjab,11,38.66508947307881,24.18866522909517,96.60915959137772,77.6690732588909
Rice,TN,5,32.67003863811129,82.98472005956086,139.50369170346664,138.5312542934476
Groundnut,MP,10,34.71067747519484,51.37722333541939,28.620861014025113,32.49318629492586
Groundnut,Punjab,9,25.969462457578615,71.51592335769601,275.9909577165147,242.67402735752017
Jowar,Haryana,10,29.730200314699715,45.71430730772968,217.98135776659404,268.184197137525
Sugarcane,Gujarat,10,24.343729504815826,85.46183258994023,43.50507204323085,34.46943857627713
Cotton,WB,5,18.29251140413301,40.14601788073762,68.91520477559165,72.94567203492677
Groundnut,Haryana,9,19.401492408882,66.3936650254835,188.8698272434992,217.61525504604035
Barley,Punjab,10,20.81598230035561,77.70414473043436,274.3807394802737,275.45451454256886
Barley,Gujarat,7,20.2193004365663,36.65529491557606,44.53198878522973,56.15483254289459
Cotton,TN,3,25.994831877607268,76.10575889360479,141.32498127539924,178.54610273265178
Wheat,Bihar,11,17.428951759198064,75.45932077253768,76.00374187593741,101.84094596347663
Wheat,MP,9,25.499263405952625,87.495652129176,70.4951185694794,50.86018351824444
Rice,MP,10,37.48723933482468,84.59683407637213,224.42415709667523,282.846133361169
Groundnut,Punjab,7,22.178914865861167,47.20261075439658,251.4177844174342,205.77803759208734
Soybean,UP,4,16.67938193384588,61.33806280536188,277.9205930663223,332.6026728738903
Jowar,Punjab,12,20.4056768690971,84.77060251054274,211.51601631421426,284.37623453500765
Bajra,Bihar,9,36.30661883513169,20.306297100406503,38.3815817160692,45.66850418012362
Cotton,Bihar,6,38.25093770261515,63.91450994539365,119.97881856904206,145.53358512730458
Rice,TN,9,36.60060679505184,35.07544570948123,143.63598255775176,143.74105251057742
Soybean,AP,4,18.620428340638703,71.71362071841345,97.24861440988414,109.33737892712715
Groundnut,Bihar,10,21.63536541013721,75.75287837768721,171.16318207818537,214.9149384534263
Soybean,Bihar,2,39.24801473601325,69.90714659283445,85.13752528417169,80.80428729260326
Soybean,WB,9,19.7155693200303,89.72546013954891,271.8401152734494,269.8866367262144
Cotton,Haryana,10,14.135796537842205,53.54803381949927,60.17753278295431,48.487146263659895
Rice,WB,12,18.46282612933205,59.29418341266799,139.2945306527903,182.08290500081324
Sugarcane,Punjab,4,38.91932576319809,48.6294695851563,54.95788885463333,47.740364977406244
Barley,Bihar,11,22.47626351451942,88.17882079101427,120.31073556638891,99.13511767756485
Jowar,Maharashtra,2,38.01645819790015,84.59294457104194,155.74013635373151,175.85151693346506
Rice,Gujarat,7,13.122466432946469,89.06457461052081,175.09156086821906,149.50174709316772
Bajra,Punjab,7,32.98166716641303,88.94238418940955,112.8162254492261,72.10090405405444
Soybean,TN,5,12.800301918434538,82.68197492884731,246.6975810612502,311.98476474043105
Sugarcane,TN,5,15.924871740888562,85.16142696783412,164.3161913832973,201.20267757393782
Cotton,Punjab,8,28.48306724035348,28.391682098153055,297.876912366066,341.88628249542876
Maize,MP,6,23.03434485698015,32.1469624614385,54.58743627983419,51.0217769799672
Jowar,AP,1,30.000227585314992,81.963130622684,71.39255632030105,82.65056537060252
Jowar,Haryana,11,39.20218876140008,70.8760323465111,244.5024802608048,214.81411085346934
Barley,AP,12,11.581411801704778,81.24920982408241,175.19438401248138,161.47187392538314
Maize,Gujarat,4,15.748800158634438,73.90234609716303,120.80655636842737,117.84891297418228
Groundnut,TN,1,29.20671767616917,29.770848707420193,134.92588200579883,129.2315486249621
Maize,TN,5,36.895793505711936,84.15959919880285,177.8606330070886,148.52634111348738
Soybean,Punjab,5,33.92943730131546,73.98599674539096,44.018055394439,42.341693523526025
Soybean,TN,4,23.96747456650201,59.95643383060067,234.2355131352761,266.86593071566426
